MagneticField (Oe)	M(emu/g)
54171.4375	29.0908747632622
54051.962890625	29.075647798834
53932.423828125	29.0680903535
53693.025390625	29.0529354763263
53538.560546875	29.0465136692472
53473.748046875	29.038772451211
53264.8984375	29.0239888568011
53209.951171875	29.0185250928135
53095.2890625	29.0110317855824
52975.671875	28.9958699166679
52755.861328125	28.9886633715482
52686.3984375	28.9820812944164
52572.0859375	28.9728376874133
52447.705078125	28.9598106775057
52223.36328125	28.953796929688
52083.5703125	28.9379356705573
51924.21875	28.9305908805929
51764.970703125	28.9152111688117
51715.123046875	28.9074918767241
51520.71484375	28.8923348994183
51440.765625	28.8848883275308
51306.3515625	28.8766775956494
51186.724609375	28.8687414030138
50987.337890625	28.8562134112549
50907.892578125	28.8474302388089
50788.548828125	28.8403611233175
50668.896484375	28.8239540806255
50539.5078125	28.8151958332178
50409.80859375	28.8079106660162
50284.919921875	28.7975284093207
50165.07421875	28.7844866343941
49961.3203125	28.7765896729375
49811.88671875	28.7619695132942
49647.09765625	28.7536972272616
49577.755859375	28.7359724080761
49462.919921875	28.7260558790671
49254.08984375	28.7230228396486
49184.203125	28.7044097980308
48974.265625	28.6977247473526
48909.74609375	28.6938776671958
48785.513671875	28.6743639719874
48666.037109375	28.6672816783055
48466.634765625	28.6576252617068
48396.724609375	28.6488055730094
48267.080078125	28.6327266295556
48157.86328125	28.6235604493355
47953.341796875	28.6162604126034
47878.68359375	28.6002351714763
47624.06640625	28.5841084932995
47554.279296875	28.5749139248821
47429.744140625	28.5668475043049
47305.05078125	28.5570028695871
47185.41015625	28.5424347341244
46971.427734375	28.5332304424599
46901.42578125	28.5241310829239
46776.935546875	28.5082535398353
46667.37109375	28.4981361501776
46448.275390625	28.4934829962956
46378.357421875	28.4735536442543
46258.66796875	28.4663642599794
46134.1171875	28.4559861378212
46004.578125	28.4389360263711
45790.2578125	28.4295062651735
45626.064453125	28.4128603172767
45456.65625	28.3949996624285
45381.990234375	28.3861353047719
45247.525390625	28.3784830916513
45112.861328125	28.3601212637172
44983.283203125	28.3521025484377
44774.29296875	28.3452051876715
44704.330078125	28.3236708101879
44584.66015625	28.315632470013
44365.62109375	28.2977246351811
44291.0859375	28.2857629102862
44166.36328125	28.2781428873101
43962.3359375	28.2710156954283
43892.267578125	28.2538733877422
43777.705078125	28.2429447534154
43563.341796875	28.2261456641074
43488.849609375	28.2140279594151
43363.81640625	28.2049450506698
43149.541015625	28.1852498875679
42985.15234375	28.1745410291
42925.376953125	28.1656160979729
42810.673828125	28.1492390582044
42690.833984375	28.1386520136092
42566.470703125	28.1306113929437
42446.994140625	28.1210999206891
42332.181640625	28.1093665527309
42137.787109375	28.0881751841114
41983.68359375	28.0817875595504
41913.87890625	28.0613375374646
41799.173828125	28.0511574839883
41674.48046875	28.0426856538052
41455.298828125	28.0203133112798
41300.962890625	28.0129652171117
41231.099609375	28.00147453925
41031.9375	27.9821309084433
40962.24609375	27.9702652166305
40837.404296875	27.9619833427904
40717.712890625	27.9402832021261
40499.06640625	27.9322091412275
40428.974609375	27.9095363973396
40304.072265625	27.9011297250817
40174.810546875	27.8889760768794
39965.73828125	27.8713181219955
39811.380859375	27.86130879503
39642.1328125	27.836075716151
39567.447265625	27.8274084055803
39442.62109375	27.8155723958559
39322.87109375	27.7939006723469
39113.486328125	27.7842763578739
39043.58203125	27.7733026286538
38844.33984375	27.7526436473808
38774.73828125	27.7440516095005
38575.34375	27.7196290812204
38495.6015625	27.7087939375143
38291.25390625	27.6980929538395
38221.759765625	27.6740035987303
38091.916015625	27.6610856629484
37962.431640625	27.6504979557309
37838.169921875	27.642763155922
37713.474609375	27.6200543142433
37593.787109375	27.60879130407
37484.197265625	27.5959338696102
37274.73828125	27.575888992521
37105.388671875	27.5613849113988
37040.57421875	27.5367932961912
36916.029296875	27.5244574539995
36806.578125	27.5148556925681
36612.060546875	27.5017297107126
36542.15625	27.4756745302063
36417.767578125	27.4645715189185
36288.384765625	27.4537374280489
36158.888671875	27.4409913672314
36034.33203125	27.4167598474017
35909.6953125	27.4056584426554
35775.150390625	27.3932716242036
35640.78515625	27.367139655715
35516.248046875	27.3569517617474
35306.8671875	27.3437648278905
35152.5390625	27.3175377418994
35082.48046875	27.3066997118974
34968.267578125	27.2926172007585
34853.69140625	27.2680469889464
34723.84765625	27.2554123723298
34604.515625	27.2435523265514
34400.087890625	27.2176617311903
34330.236328125	27.203580843152
34110.67578125	27.191912528106
33966.65234375	27.1633750737931
33896.63671875	27.1500194562943
33761.94921875	27.1377695748075
33637.462890625	27.108650317626
33528.013671875	27.0956118237503
33319.09375	27.0843740152307
33254.111328125	27.0552376128612
33134.4140625	27.0401522414637
33014.81640625	27.0288915388109
32810.705078125	27.0126525983616
32656.1953125	26.9861696581847
32586.3134765625	26.9705294930799
32466.611328125	26.9413024019626
32341.8740234375	26.9280394856837
32217.75390625	26.9130534842174
31998.53125	26.8851964467656
31933.74609375	26.8700557155384
31824.2265625	26.8534251181979
31620.0830078125	26.8405653075784
31475.142578125	26.8114054929685
31415.630859375	26.7958671984441
31201.478515625	26.7657316210404
31136.716796875	26.7505613450074
31021.95703125	26.7329310142528
30811.9814453125	26.7198336185514
30742.087890625	26.6894020411289
30627.2822265625	26.6731550475397
30507.3203125	26.6591483465921
30377.52734375	26.6404340711204
30247.9453125	26.6071752368997
30123.169921875	26.5907579125168
29997.78125	26.5774206509781
29787.853515625	26.5429519400792
29717.7890625	26.5278753162501
29518.234375	26.5098797590031
29368.2431640625	26.475438669316
29298.794921875	26.4589581174889
29174.0595703125	26.4240449832489
29053.94140625	26.4099053774006
28924.1201171875	26.3918371117811
28804.0849609375	26.3737512022103
28594.57421875	26.3404283283607
28534.62890625	26.3216685071518
28339.873046875	26.3040875820359
28174.888671875	26.2689418475677
28025.44921875	26.2516527643839
27955.44921875	26.2122142427713
27725.5830078125	26.1940452448065
27650.19140625	26.1569765015116
27530.630859375	26.1371133991644
27406.5205078125	26.1213669973588
27276.3798828125	26.1006556406614
27071.568359375	26.0644784938899
26916.505859375	26.0255552272258
26846.6796875	26.0038663164564
26731.8271484375	25.9834170513051
26517.1904296875	25.9459440573693
26452.51171875	25.9248405941572
26332.4609375	25.9033318706175
26207.71875	25.8823191541015
25992.8017578125	25.8443925995735
25842.7080078125	25.8219253256815
25682.8544921875	25.7760050210495
25523.4140625	25.7313514203466
25453.28125	25.7124499412732
25338.189453125	25.6895167343213
25123.49609375	25.6462492404803
24964.025390625	25.6259320052866
24813.8671875	25.6048262022847
24749.1171875	25.5589476593863
24629.283203125	25.5355798641005
24419.2919921875	25.4902093805901
24354.388671875	25.4664899195443
24234.7568359375	25.4440219532535
24109.7734375	25.4202789009701
23984.955078125	25.3723421022517
23730.0859375	25.3489177671587
23660.34375	25.2986344477699
23535.8173828125	25.2738631788629
23325.896484375	25.2516653455043
23265.9013671875	25.1987537300433
23151.076171875	25.17315930383
22931.3828125	25.1501923263884
22871.64453125	25.0994056763506
22661.5927734375	25.070615354785
22586.8017578125	25.0216104881174
22457.0068359375	24.9918015907175
22332.30078125	24.9633984150835
22132.353515625	24.9370916915185
21987.4814453125	24.8811491157216
21822.9951171875	24.8256648304579
21752.9052734375	24.7956470242789
21632.8330078125	24.7701198990785
21438.123046875	24.7394055282444
21373.0888671875	24.6799705643106
21253.662109375	24.648303603947
21138.775390625	24.6202663399466
21023.8505859375	24.5896019130618
20803.8447265625	24.5276957804247
20739.09765625	24.4983910221927
20524.3271484375	24.4383927478183
20364.498046875	24.4050232269418
20294.5654296875	24.3391000164914
20169.625	24.3061316923544
20044.6982421875	24.2733088448218
19815.3515625	24.2081994282019
19650.33203125	24.1733670820068
19580.37890625	24.1025469014832
19455.6533203125	24.0683849045423
19245.56640625	23.9975759003345
19170.7919921875	23.9608913718836
19036.298828125	23.9267738464675
18901.5166015625	23.8526406949511
18771.6611328125	23.8107205996508
18641.72265625	23.7761308821536
18437.2216796875	23.7390663283415
18367.3603515625	23.6633738334537
18252.208984375	23.6248670749064
18137.5048828125	23.5844594460739
17927.8603515625	23.502945274605
17763.1533203125	23.4636526342107
17598.2724609375	23.3793894294125
17523.3583984375	23.3395502965142
17393.1884765625	23.2523221883509
17268.068359375	23.2100604555189
17148.59765625	23.1671342988594
17024.138671875	23.1227833957893
16893.9794921875	23.0308554096196
16768.9931640625	22.9890909833429
16644.228515625	22.9416582402437
16519.3857421875	22.894201530992
16404.5092773438	22.7992038867394
16194.6811523438	22.7533753955748
16020.0283203125	22.6534619920131
15855.0014648438	22.6063781995134
15685.1655273438	22.504714207692
15535.697265625	22.4007728569424
15381.078125	22.3495236388906
15305.9868164062	22.2951494395691
15176.326171875	22.1902644398049
15056.4150390625	22.1324403302532
14852.0131835938	22.0772916868327
14701.5834960938	21.9621193245721
14631.6528320313	21.9072513662629
14506.8364257813	21.8523745606091
14376.9682617188	21.7282130266791
14252.3232421875	21.6711712067219
14047.8481445313	21.6110222297725
13897.6616210938	21.4867985771289
13832.876953125	21.4237328220891
13728.1748046875	21.3598160567029
13538.328125	21.2290715862876
13393.5219726563	21.1620234216443
13323.6767578125	21.0968978067761
13103.7646484375	20.9597836407384
13033.7172851562	20.8890636561953
12828.7509765625	20.7511848109084
12658.6357421875	20.6774809748566
12588.5512695313	20.5346592311446
12464.1044921875	20.4552983974112
12344.2622070312	20.3815755789476
12139.4760742187	20.2240201126316
12069.6748046875	20.1492231401965
11949.7104492187	20.0713561704005
11834.9262695313	19.9865428227729
11619.9658203125	19.8271661829314
11555.189453125	19.7403932208998
11340.6518554688	19.5718136406642
11190.6391601562	19.4850383954008
11130.6674804688	19.3943320973921
11005.837890625	19.2143645655885
10881.0546875	19.1229047189959
10761.3305664062	19.0318184529826
10541.6899414062	18.84427096114
10476.7705078125	18.7443589061634
10356.87890625	18.646170285185
10231.7983398438	18.551874974208
10017.1459960938	18.3472297491704
9867.51416015625	18.1472780140866
9692.861328125	18.0394303482839
9617.7744140625	17.9372688527496
9402.826171875	17.7129383992829
9343.087890625	17.6056010769228
9223.27294921875	17.4983744822974
9098.24853515625	17.2661189123624
8978.4775390625	17.1537384054366
8863.810546875	17.0341793751392
8658.32421875	16.7923977981231
8508.46484375	16.6739801921047
8348.857421875	16.4207991870882
8193.85888671875	16.2963780817785
8123.87133789063	16.1638199193745
7998.92407226563	15.896151533562
7779.49926757812	15.6260365516398
7699.51708984375	15.487529885066
7569.69116210937	15.3515476682204
7449.96313476563	15.2124984126732
7324.70190429688	14.9274832803568
7194.66821289063	14.7831189216721
7064.98901367187	14.6373563363336
6859.86694335938	14.3413517671038
6780.00830078125	14.1911221770411
6650.09497070312	14.0343578144071
6410.16162109375	13.722920673868
6340.27880859375	13.5611738137745
6220.27734375	13.4024720026609
6015.34814453125	13.0761699539389
5860.54956054687	12.7395873417578
5700.77490234375	12.563371771316
5626.1357421875	12.391321579809
5495.93139648438	12.0452160394944
5370.7900390625	11.8682943317078
5240.83813476562	11.6898697776998
5105.84350585937	11.3214182417664
4900.87231445313	11.1392835324727
4826.20703125	10.9550708338073
4716.2763671875	10.7670289091321
4521.25073242188	10.3806308706291
4356.20971679687	10.1892747857503
4291.1201171875	9.79433352771948
4166.26733398438	9.5936416624893
4051.30004882812	9.3961159050443
3821.00244140625	8.98530045760675
3656.26037597656	8.57139043397619
3586.28930664063	8.36159956963888
3376.08203125	8.15135924633531
3226.29321289063	7.72598118981622
3166.62390136719	7.50925117789797
3051.37927246094	7.28922642132322
2830.98803710938	6.85299720447542
2766.1640625	6.62879412389636
2556.42504882813	6.40703468086451
2405.69177246094	5.95594493214878
2340.84692382813	5.7313845666778
2215.99597167969	5.2728767237385
2091.04907226562	5.04241220208969
1965.97235107422	4.81255899143934
1715.99841308594	4.34447417537409
1651.00469970703	4.11088540432976
1525.71215820313	3.63981316590294
1395.47125244141	3.40067908394137
1195.10540771484	3.16440505621801
1045.01971435547	2.68522318756586
895.174468994141	2.44511794640088
729.833343505859	1.96568507510768
659.785675048828	1.72375129969159
544.760650634766	1.48145753452907
309.685592651367	0.997182525754622
-94.924259185791	0.0261689269492092
-244.44751739502	-0.458742378162528
-324.350372314453	-0.700725874179171
-448.975448608398	-0.943239503863171
-563.751434326172	-1.1851828834848
-683.347839355469	-1.66554985347501
-897.613616943359	-1.90468171870892
-977.170166015625	-2.38215961163514
-1106.56243896484	-2.62005371457261
-1220.95379638672	-2.85587795959102
-1339.86755371094	-3.09229972201942
-1553.61883544922	-3.56324593148119
-1628.18896484375	-3.7948420193636
-1742.36755371094	-4.028992410785
-2184.68127441406	-4.95225940618594
-2239.33361816406	-5.18180492277007
-2448.77502441406	-5.63391847768304
-2518.69299316406	-5.86091255396909
-2733.72326660156	-6.30589222481647
-2803.50231933594	-6.52889334136825
-2923.25476074219	-6.74767613107388
-3033.54809570313	-6.9681880960407
-3238.87512207031	-7.40349530216231
-3308.97583007812	-7.61723434602972
-3434.37316894531	-7.833043171435
-3564.58093261719	-8.25572346885007
-3775.48852539063	-8.46516298053675
-3850.75317382812	-8.6729377821064
-4055.62768554687	-9.08205370255004
-4125.62170410156	-9.28682375751717
-4255.880859375	-9.48341602942916
-4381.40258789063	-9.88480994489668
-4506.63940429687	-10.0796639108101
-4706.814453125	-10.2700567004162
-4857.12939453125	-10.6551792816673
-4926.9326171875	-10.8402233955155
-5052.06030273438	-11.0291714079055
-5262.2607421875	-11.3942115213346
-5327.23291015625	-11.5760065782052
-5542.40063476562	-11.9335670199858
-5687.3447265625	-12.1101614935871
-5847.3525390625	-12.4541588270488
-5917.24731445313	-12.623829573945
-6032.24169921875	-12.7989107892309
-6147.37158203125	-12.963902036858
-6347.60034179688	-13.2874907947389
-6502.50024414062	-13.4504407354699
-6662.66040039063	-13.770134249885
-6732.35913085938	-13.9234665219508
-6857.37426757812	-14.2302080093189
-7057.43432617187	-14.3831762441947
-7127.42504882813	-14.5315579595291
-7257.48999023437	-14.6764089541981
-7382.46020507812	-14.971062526019
-7502.24096679688	-15.1091619171461
-7622.20434570312	-15.2490891772283
-7742.32666015625	-15.3905408641152
-7952.49755859375	-15.6641076294363
-8017.22338867187	-15.7968674198768
-8247.55224609375	-16.0599104111001
-8312.41796875	-16.1887199875868
-8537.4638671875	-16.4420981227994
-8687.6669921875	-16.5654013040599
-8837.7880859375	-16.8094909639524
-8902.68603515625	-16.9320006942962
-9022.76318359375	-17.0507422439546
-9142.9306640625	-17.1644238967356
-9342.9443359375	-17.3917256080207
-9412.9501953125	-17.5050670296788
-9532.9326171875	-17.6172889778973
-9647.826171875	-17.7286220212493
-9852.6396484375	-17.9446636801861
-9927.57373046875	-18.0502006531773
-10142.7729492187	-18.2547992196529
-10302.5717773438	-18.3577915540989
-10452.5234375	-18.5583166220933
-10517.517578125	-18.6509394569331
-10632.5122070312	-18.7476040911364
-10857.4907226562	-18.9410720954658
-10922.4609375	-19.0323240135404
-11032.3803710938	-19.1207439113794
-11137.5649414062	-19.211259181768
-11262.7895507813	-19.3961393156544
-11477.5908203125	-19.4832722281509
-11632.6499023437	-19.6518691950468
-11707.5971679688	-19.7319281370215
-11832.4375	-19.8162859449872
-12057.4184570312	-19.9816449430913
-12127.3427734375	-20.0654759997191
-12252.1689453125	-20.1439043669352
-12377.029296875	-20.2975450576468
-12497.1533203125	-20.3730101078556
-12612.2568359375	-20.4481262492402
-12821.6538085938	-20.594816080754
-12891.8002929688	-20.6706359550938
-13022.0278320312	-20.7398495971373
-13157.1518554687	-20.8094695485677
-13287.2890625	-20.950513923349
-13497.5	-21.0171678313567
-13657.3466796875	-21.1540284591135
-13717.1450195313	-21.2163722144362
-13832.2143554687	-21.2809865632716
-14052.099609375	-21.4092695028442
-14197.0346679688	-21.4713139064737
-14357.130859375	-21.5992591138221
-14531.9194335938	-21.7171404766954
-14676.8037109375	-21.7774748674036
-14741.7651367188	-21.8347980517201
-14952.12890625	-21.9536728638917
-15027.033203125	-22.0073954808376
-15156.7392578125	-22.0642271181466
-15271.8481445313	-22.1725837721423
-15476.9633789062	-22.2266088655816
-15541.88671875	-22.2828524522637
-15666.95703125	-22.3849995262727
-15887.3095703125	-22.4380703215484
-16036.8959960938	-22.5414719122931
-16202.1840820313	-22.5884526627791
-16362.1005859375	-22.6883657556299
-16427.3833007813	-22.7388354170193
-16567.7822265625	-22.8296800641467
-16692.8427734375	-22.8801254131477
-16887.794921875	-22.9239807902752
-16957.8486328125	-23.0181491319768
-17172.8310546875	-23.0607521794551
-17238.5498046875	-23.1049960538192
-17358.892578125	-23.1910632803378
-17493.203125	-23.2368730391398
-17628.21875	-23.2810785546571
-17748.6904296875	-23.3206003732529
-17968.8583984375	-23.4050389454797
-18038.8525390625	-23.4460150284274
-18259.3779296875	-23.5273626910314
-18324.408203125	-23.5656545324921
-18449.318359375	-23.6045665965423
-18564.2470703125	-23.6839188795852
-18769.30078125	-23.7219710132202
-18914.583984375	-23.7971658451174
-19084.958984375	-23.834728068483
-19159.9365234375	-23.9098923501888
-19285.0439453125	-23.9437620778355
-19410.2529296875	-23.9792492174463
-19535.224609375	-24.0156105146311
-19740.2353515625	-24.0866661622383
-19800.162109375	-24.117220843568
-19920.37890625	-24.1535085475234
-20035.66796875	-24.1895109496275
-20246.0322265625	-24.251323115401
-20400.9609375	-24.2868804222729
-20555.9716796875	-24.350861434456
-20631.166015625	-24.3836711076613
-20756.068359375	-24.4457458041024
-20966.4384765625	-24.4802767940749
-21031.5322265625	-24.5099458454659
-21151.658203125	-24.5407027284023
-21356.791015625	-24.6013490877598
-21522.1015625	-24.6600248121565
-21597.298828125	-24.6879298168589
-21722.447265625	-24.7181914036906
-21842.5791015625	-24.7473008108841
-22057.90625	-24.8040993064873
-22242.7822265625	-24.8603178741507
-22408.2099609375	-24.9177636876426
-22483.3505859375	-24.9418382067493
-22608.3544921875	-24.9683078005069
-22738.494140625	-24.9961636299859
-22863.6220703125	-25.050852606348
-23053.7412109375	-25.0764811669142
-23118.794921875	-25.1015064817968
-23343.9521484375	-25.1545775776152
-23418.9580078125	-25.1797005554108
-23534.08203125	-25.2036277241963
-23644.1728515625	-25.2287682701757
-23869.357421875	-25.276197784304
-24029.1904296875	-25.3298023423404
-24139.3955078125	-25.3750135828965
-24304.875	-25.3985179686191
-24430.109375	-25.4223492401349
-24550.2587890625	-25.4478303486155
-24760.044921875	-25.4927218755494
-24835.1357421875	-25.5152852381539
-24955.2314453125	-25.5369915207508
-25160.28515625	-25.5810946828865
-25230.408203125	-25.604050784457
-25370.5810546875	-25.6510859547802
-25605.8896484375	-25.6726759173754
-25675.826171875	-25.7129909231332
-25805.8154296875	-25.7354595171009
-25935.994140625	-25.7535623622513
-26146.736328125	-25.7989957974926
-26296.7041015625	-25.8176487524506
-26467.1689453125	-25.8372536579918
-26617.3251953125	-25.902777324742
-26777.40625	-25.9228413652003
-26847.3837890625	-25.9405329978604
-26967.568359375	-25.9799336334661
-27177.744140625	-25.9991755958087
-27332.787109375	-26.0369250757709
-27407.859375	-26.0559456948451
-27533.0205078125	-26.0761139484171
-27647.92578125	-26.0933380971117
-27858.361328125	-26.1358068879335
-28003.5673828125	-26.1507397440317
-28163.60546875	-26.189456832744
-28318.60546875	-26.2233959907882
-28478.5966796875	-26.2408612958714
-28543.734375	-26.2610659331535
-28749.0234375	-26.2938247538602
-28819.5302734375	-26.311435320353
-28944.7705078125	-26.3300073494531
-29049.3212890625	-26.3458833227677
-29149.48828125	-26.3653254724847
-29269.501953125	-26.3988909696039
-29394.3037109375	-26.4180624006188
-29519.5263671875	-26.4337715615958
-29729.9248046875	-26.4665100111678
-29889.80859375	-26.4824249521372
-30049.9482421875	-26.5179181614808
-30119.9912109375	-26.5345565302424
-30245.1572265625	-26.5493477308519
-30365.7158203125	-26.5814166340948
-30575.50390625	-26.594589725297
-30645.5859375	-26.6129215618581
-30770.9853515625	-26.6446486892157
-30901.322265625	-26.6583184366993
-31031.453125	-26.6746399406796
-31161.2431640625	-26.7072124080535
-31361.5087890625	-26.720163351412
-31521.69140625	-26.754218608743
-31601.548828125	-26.7680470486024
-31731.6162109375	-26.7827100646067
-31851.8955078125	-26.7980074611619
-32056.904296875	-26.8264877084617
-32222.0029296875	-26.8555114361378
-32291.9833984375	-26.8707710897743
-32422.1953125	-26.8871482822926
-32657.74609375	-26.9135637815182
-32727.798828125	-26.9281625899975
-32847.841796875	-26.9399905944436
-33062.576171875	-26.969414557307
-33207.892578125	-26.9850079222781
-33367.8671875	-27.011487305485
-33438.19921875	-27.0241353828131
-33553.498046875	-27.0383826182628
-33678.330078125	-27.0666040048008
-33808.37890625	-27.0787094287536
-33928.44140625	-27.0939863534717
-34043.62109375	-27.1046615345281
-34253.56640625	-27.1328299611508
-34323.767578125	-27.1463309182281
-34469.02734375	-27.1707125834822
-34693.998046875	-27.1873997826201
-34754.283203125	-27.1981818228605
-34964.560546875	-27.2255797827933
-35029.57421875	-27.2369423633095
-35149.775390625	-27.2493355674096
-35264.701171875	-27.2744548501948
-35389.59375	-27.2880205806887
-35599.892578125	-27.3004489539511
-35764.86328125	-27.3243158899755
-35920.314453125	-27.3489707925308
-36075.0859375	-27.3617871824188
-36260.380859375	-27.3853047057023
-36330.6640625	-27.3974358940109
-36450.796875	-27.4098888754878
-36571.177734375	-27.4342092404895
-36791.212890625	-27.4452453959396
-36861.130859375	-27.4556667659807
-37066.1484375	-27.4793982594538
-37221.0859375	-27.5035148448154
-37296.216796875	-27.5171809649788
-37421.6484375	-27.5279896505583
-37541.662109375	-27.5394952551857
-37761.7890625	-27.5635072242343
-37906.7265625	-27.5744974596479
-37971.796875	-27.5945637840524
-38091.724609375	-27.6071977272718
-38302.2109375	-27.6166749774601
-38372.140625	-27.6408697400534
-38587.46875	-27.6506368858393
-38742.65625	-27.6739382340154
-38897.501953125	-27.6840883375821
-38967.806640625	-27.7067737010616
-39098.20703125	-27.7154639724493
-39228.27734375	-27.7292471807564
-39438.515625	-27.748467848072
-39518.587890625	-27.7581824386484
-39648.78515625	-27.7701093096838
-39769.0234375	-27.7922684754525
-39893.8828125	-27.8035295579971
-40028.916015625	-27.8130139519104
-40234.173828125	-27.8328023103154
-40309.138671875	-27.8451898952736
-40439.3359375	-27.8540286841545
-40554.52734375	-27.8635857193578
-40749.728515625	-27.8843995788081
-40854.720703125	-27.9054619826615
-41014.63671875	-27.9152365591623
-41134.91796875	-27.9258037189309
-41260.0859375	-27.9435305686037
-41390.05859375	-27.9490845522119
-41520.03515625	-27.9584127946495
-41645.224609375	-27.9710889984808
-41855.56640625	-27.9929237041854
-41930.568359375	-28.0026496070652
-42050.658203125	-28.0133852468383
-42255.89453125	-28.0319469677511
-42331.015625	-28.0421369642577
-42466.142578125	-28.0614154436017
-42686.052734375	-28.0695512587744
-42756.123046875	-28.0814289694419
-42966.435546875	-28.1006454548709
-43036.537109375	-28.1114811373959
-43156.51953125	-28.12103920505
-43381.97265625	-28.138685608333
-43527.150390625	-28.1475666735799
-43647.380859375	-28.1762899385122
-43817.5390625	-28.1853316940764
-43942.546875	-28.1937324062084
-44152.98828125	-28.212625144884
-44222.966796875	-28.2236667730193
-44342.8046875	-28.2310050648046
-44458.04296875	-28.2412358251648
-44583.544921875	-28.2593683218116
-44798.220703125	-28.2687527985499
-44878.2109375	-28.2869966172345
-45013.453125	-28.2946259777565
-45138.86328125	-28.3041422196113
-45359.0703125	-28.3202504128433
-45423.912109375	-28.3307538187692
-45549.04296875	-28.3402340929574
-45664.375	-28.3482773344693
-45869.392578125	-28.3661195623342
-45939.189453125	-28.3737641612297
-46054.146484375	-28.3828117600378
-46174.2265625	-28.4015337695021
-46384.7734375	-28.4093125901175
-46449.751953125	-28.4177635546548
-46659.529296875	-28.4341782164507
-46729.578125	-28.4447793107236
-46839.673828125	-28.4547762316895
-46955.076171875	-28.4597645874036
-47175.2734375	-28.4765619710372
-47250.26171875	-28.4833646473171
-47370.107421875	-28.4924417198208
-47580.666015625	-28.510184651356
-47645.666015625	-28.5176957046596
-47765.818359375	-28.5365683431442
-47971.318359375	-28.5428793540573
-48126.23046875	-28.5602212370638
-48191.298828125	-28.5655587771066
-48316.38671875	-28.5765914095312
-48521.916015625	-28.5918884963624
-48676.255859375	-28.5990578090874
-48746.919921875	-28.6085175359266
-48862.302734375	-28.6165181048129
-48971.796875	-28.6243822013483
-49186.970703125	-28.6404865067053
-49362.28515625	-28.6577243644267
-49517.533203125	-28.6638707029545
-49572.408203125	-28.6723048421919
-49782.380859375	-28.6871772431577
-49847.517578125	-28.6958446017786
-50042.54296875	-28.7087874807427
-50117.52734375	-28.7182130133919
-50327.837890625	-28.7335669656916
-50483.44140625	-28.7429976850549
-50543.09375	-28.7497364519523
-50653.138671875	-28.7581457515023
-50868.27734375	-28.7720317947341
-50938.505859375	-28.7807549078217
-51148.5625	-28.7956787327673
-51208.4453125	-28.8030769379547
-51403.962890625	-28.8105112032582
-51558.97265625	-28.8256278783566
-51618.837890625	-28.8333858642008
-51724.091796875	-28.8394256989717
-51829.232421875	-28.8489491019712
-52029.537109375	-28.8629951484205
-52209.5859375	-28.8691862304302
-52289.1875	-28.8854720384055
-52509.8125	-28.8919500431723
-52569.81640625	-28.9094564794006
-52784.6640625	-28.9162975229814
-52859.97265625	-28.9240401547322
-53075.275390625	-28.9356584405638
-53145.267578125	-28.945191785621
-53270.50390625	-28.9593890875238
-53395.484375	-28.9650703891232
-53520.412109375	-28.9730733528391
-53650.7890625	-28.979656527992
-53861.052734375	-28.9950071948131
-53931.0390625	-29.0001653863246
-54061.458984375	-29.0165533853652
-54281.265625	-29.0217192388492
-54346.35546875	-29.0308505626282
-54466.58203125	-29.0361099396672
-54676.50390625	-29.0516758526068
-54746.58203125	-29.0576829757438
-54861.896484375	-29.0620452964164
-55067.185546875	-29.0794371732271
-55142.236328125	-29.0853933437101
-55357.29296875	-29.1006668671622
-55432.3515625	-29.10598079537
-55557.544921875	-29.1137213032583
-55672.666015625	-29.1271146414676
-55887.474609375	-29.1338887454961
-56037.84765625	-29.1480288832809
-56193.1484375	-29.1553486198969
-56263.125	-29.1679443696364
-56473.48046875	-29.1762684312349
-56543.736328125	-29.1817295768729
-56668.58984375	-29.1951594483069
-56793.56640625	-29.2030166238378
-57014.314453125	-29.2093477316357
-57079.1640625	-29.2219319151953
-57284.23046875	-29.2291735794294
-57444.568359375	-29.2411182833208
-57509.41015625	-29.2473424037303
-57634.384765625	-29.2560059614719
-57759.7109375	-29.2617057932174
-57959.77734375	-29.2742114130578
-58105.09765625	-29.2838432184633
-58275.21484375	-29.2948023991643
-58350.26953125	-29.2997953019094
-58465.123046875	-29.3078478280931
-58585.103515625	-29.320331917274
-58795.671875	-29.3270334178313
-58865.794921875	-29.3317679276492
-58980.703125	-29.3439856657266
-59180.79296875	-29.3538907389397
-59251.03515625	-29.3588361037035
-59371.236328125	-29.3727002488502
-59501.41796875	-29.3780869449198
-59626.3046875	-29.3838303235387
-59741.359375	-29.3902746242078
-59941.5703125	-29.4041616378567
-60091.45703125	-29.4091341942013
-60282.294921875	-29.4234899170064
-60352.669921875	-29.4286872013228
-60472.041015625	-29.4346210306714
-60687.48046875	-29.4467659413344
-60762.75390625	-29.4547750015604
-60883.04296875	-29.4673996241678
-61008.3046875	-29.4709808790627
-61133.287109375	-29.4797613225805
-61258.279296875	-29.4857184948259
-61388.515625	-29.4970838731294
-61618.58203125	-29.4993478364854
-61783.853515625	-29.5144333575422
-61853.814453125	-29.5214298847085
-61984.021484375	-29.5335412814699
-62119.01171875	-29.5404582727884
-62339.63671875	-29.5512784419335
-62490.208984375	-29.555962005185
-62555.625	-29.5624737703938
-62676.22265625	-29.5753745367086
-62801.958984375	-29.5804779534456
-62927.720703125	-29.5867879743248
-63128.888671875	-29.5942098387643
-63284.86328125	-29.6087300283506
