Magnetic Field (Oe),Temperature (K),Moment (emu),M (emu/g)
11837.3217773437,10.0012321,0.253997955279938,8.88104738741042
11907.1669921875,10.0009408,0.255955232298828,8.94948364681217
12157.095703125,10.00080015,0.259867612475066,9.08628015647084
12217.0375976563,10.00071905,0.261807210453995,9.1540982676222
12332.20703125,10.0002832,0.263762958353531,9.22248106131227
12552.025390625,10.0002766,0.267643933222508,9.35817948330448
12616.986328125,10.00020125,0.26956395879998,9.42531324475455
12736.798828125,10.00020695,0.271495968148948,9.49286601919399
12851.93359375,10.0002985,0.273402177833875,9.55951670747815
13052.1079101562,9.99974105,0.277243845093775,9.69384073754458
13122.0239257813,9.99992845,0.279159529600644,9.76082271330923
13241.9428710938,10.00038815,0.281063356501311,9.82739008745842
13362.0512695313,10.00057745,0.284834435536022,9.95924599776301
13562.5766601562,9.99962565,0.286726335993183,10.025396363398
13627.373046875,9.9996533,0.288611551510492,10.0913129898773
13747.3041992187,9.99998375,0.29049755516124,10.1572571734699
13862.2998046875,9.99988985,0.292348894133107,10.2219893053534
13982.2412109375,9.99974585,0.29610039988811,10.3531608352486
14231.8979492187,10.00037765,0.299795113117708,10.4823466125073
14317.0537109375,10.00003625,0.301647995332324,10.5471327039274
14442.3603515625,9.9999294,0.303504729538243,10.6120534803581
14661.9453125,10.0002241,0.307175406406368,10.7403988253975
14821.869140625,10.000411,0.310832117545582,10.8682558582371
14901.8056640625,9.9999628,0.312655620286978,10.9320146953489
15016.8994140625,9.9997144,0.314452654333645,10.994848053624
15126.8481445313,9.9996815,0.316274777041544,11.0585586378162
15256.8979492187,9.999434,0.318106725944527,11.1226127952632
15376.92578125,9.99949645,0.321694695782876,11.2480662861145
15571.8813476562,9.9993277,0.323469502269263,11.3101224569672
15636.6909179687,9.99923135,0.325271639521173,11.3731342489921
15857.4287109375,9.9995842,0.328805473507576,11.4966948778873
16007.5068359375,10.0001307,0.330597303502803,11.5593462763218
16087.4970703125,9.99972725,0.334113457091909,11.6822887095073
16217.7021484375,9.99955125,0.335890133329901,11.7444102562902
16342.7426757813,9.9999175,0.337624810484164,11.8050633036421
16552.654296875,9.9994254,0.341127323467878,11.9275287925831
16622.9541015625,9.9993658,0.342873944803802,11.9885994686644
16743.1953125,9.99981545,0.344622749563743,12.0497464882428
16853.455078125,10.0001621,0.346341897163778,12.109856544188
16973.5849609375,10.0000205,0.349756071903357,12.2292332833342
17183.5029296875,10.0000229,0.351487522166175,12.2897735023138
17258.7724609375,10.00007105,0.353205557547747,12.3498446695016
17378.7421875,10.00004675,0.356593436608187,12.4683019793072
17589.111328125,9.9993486,0.358307930257991,12.52824930972
17749.115234375,9.9997559,0.361664238064091,12.6456027295137
17894.1357421875,9.999198,0.363352135619242,12.7046201265469
18054.33203125,9.9998584,0.366656802066854,12.8201679044355
18124.5029296875,9.99972395,0.36833111878651,12.8787104470808
18249.6435546875,9.9996076,0.369988111049605,12.9366472394967
18374.5888671875,9.99981835,0.373289747755766,13.0520890823694
18585.1533203125,9.9988365,0.374928494798253,13.1093879300088
18639.9814453125,9.9987588,0.376583960737683,13.1672713544644
18844.9794921875,9.99877595,0.379814645209628,13.280232349987
18914.88671875,9.9993715,0.381451644086422,13.3374700729518
19030.1630859375,9.99971915,0.383045048920283,13.3931835286812
19140.404296875,9.9994798,0.384667265350648,13.4499043828898
19350.544921875,9.9993143,0.387874767747478,13.5620548163454
19425.546875,9.99963615,0.389487484726998,13.618443521923
19545.447265625,9.99968335,0.391060308134831,13.6734373473717
19750.859375,9.99966385,0.394272148304749,13.785739451215
19815.865234375,9.9998188,0.395836263597032,13.840428797099
19965.9931640625,9.9995017,0.398929207576457,13.9485736914845
20121.0234375,9.9994979,0.400542961190489,14.0049986430241
20336.029296875,9.9993544,0.403672083828677,14.1144085254782
20406.1640625,9.99909115,0.405202984542604,14.1679365224687
20516.427734375,9.99892425,0.406737611531739,14.2215948088021
20631.6611328125,9.99911595,0.408272053628549,14.2752466303688
20856.7763671875,9.9990368,0.411324049192425,14.3819597619729
20927.0986328125,9.99923705,0.412890541104684,14.4367322064575
21151.9130859375,9.9993658,0.415876806828542,14.5411470919071
21221.892578125,9.9993348,0.417397174256016,14.5943067921684
21337.091796875,9.99941445,0.418885460081957,14.6463447581104
21552.5712890625,9.99901105,0.421892188345214,14.7514751169655
21622.591796875,9.99887135,0.423352420433282,14.8025321829819
21747.6787109375,9.99893765,0.424851928617999,14.8549625390909
21883.107421875,9.99869685,0.427824195281032,14.9588879468892
22013.3466796875,9.9987898,0.429255712585262,15.0089409994847
22133.3056640625,9.99927425,0.430753397681659,15.0613076112468
22258.4423828125,9.99905255,0.432228149287382,15.1128723527057
22473.5009765625,9.9989634,0.435092091397543,15.2130101887253
22538.70703125,9.999198,0.436527305811071,15.2631925108766
22653.8037109375,9.99928525,0.43797357781462,15.3137614620497
22873.794921875,9.9987402,0.440844372296028,15.4141388914695
22943.923828125,9.99864485,0.442277197633239,15.4642376794839
23054.1552734375,9.998673,0.443705633916638,15.5141830040783
23169.0810546875,9.9989462,0.446524989163015,15.6127618588467
23379.078125,9.9986191,0.447903878611259,15.6609747766174
23534.54296875,9.9987087,0.450719428070377,15.7594205619013
23609.53125,9.9988575,0.452114793541117,15.8082095643747
23734.8115234375,9.9992032,0.453489023303667,15.8562595560723
23855.029296875,9.9990239,0.454835643136022,15.9033441655952
24079.8916015625,9.9989176,0.457637125165,16.0012980826923
24145.021484375,9.99902155,0.458976613671429,16.0481333451549
24260.0107421875,9.9993067,0.46031564900269,16.0949527623318
24375.1748046875,9.9997802,0.463044476024482,16.1903662945623
24500.23828125,9.999465,0.464386037092265,16.2372740242051
24625.5791015625,9.99893715,0.46571320169177,16.2836783808311
24740.8037109375,9.99913075,0.46705995333105,16.3307675989878
24850.546875,9.9995122,0.468398196018187,16.3775593013352
25050.9130859375,9.9994678,0.471073057621101,16.4710859308077
25200.916015625,9.9986258,0.472368439148154,16.5163789911942
25271.1044921875,9.9989257,0.475036261486961,16.6096594925511
25396.2353515625,9.999331,0.476330490779273,16.6549122650096
25521.41015625,9.9992385,0.477609584217627,16.6996358118051
25646.39453125,9.9988308,0.478907287821011,16.7450100636717
25861.796875,9.9990048,0.481490705102764,16.8353393392575
25932.1162109375,9.9988999,0.482736032863997,16.8788822679719
26052.28515625,9.99883125,0.484048091453375,16.9247584424257
26262.4267578125,9.99873355,0.486577582629292,17.0132021898354
26467.84375,9.99862955,0.48914643796102,17.1030223063294
26537.806640625,9.99886845,0.490385310190758,17.1463395171594
26743.1572265625,9.9989538,0.49289544711167,17.2341065423661
26812.880859375,9.99926995,0.494149931670726,17.2779696388366
26942.7685546875,9.9992857,0.495389079006974,17.3212964687753
27058.2197265625,9.9990144,0.496579379115066,17.3629153536736
27268.390625,9.9993019,0.499064144195951,17.4497952516067
27338.423828125,9.99933575,0.500259569989575,17.4915933562788
27463.58984375,9.99897335,0.50148479488535,17.5344333875996
27578.6962890625,9.9986119,0.503922251503193,17.6196591434683
27698.8125,9.9988451,0.505114551003184,17.6613479371743
27904.0322265625,9.9984541,0.506341580304134,17.7042510595851
28094.306640625,9.99828485,0.508694762212919,17.7865301473049
28254.283203125,9.9988575,0.511083667879531,17.8700583174661
28324.3603515625,9.998744,0.512248756557161,17.9107956838168
28434.4267578125,9.9983163,0.513450682042151,17.9528210504249
28634.3056640625,9.9979315,0.515764597599153,18.0337271887816
28714.626953125,9.99799155,0.516937825638049,18.0747491481835
28844.837890625,9.99811025,0.51811973713338,18.1160747249434
28964.8916015625,9.9984722,0.519231627644184,18.1549520155309
29069.9794921875,9.9988036,0.520391701549567,18.1955140401947
29275.34765625,9.9984751,0.522681886174736,18.2755904256901
29350.3623046875,9.99868965,0.523802992836228,18.3147899593087
29465.3232421875,9.99882315,0.524944073937419,18.3546878999098
29660.48828125,9.9983654,0.527221534653016,18.4343193934621
29730.6435546875,9.99855615,0.528303941188647,18.4721657758268
29855.646484375,9.9984751,0.530545259582674,18.5505335518417
30096.0419921875,9.9983807,0.531678804056353,18.5901679739984
30176.23046875,9.99832775,0.533862842088336,18.6665329401516
30306.4404296875,9.99830005,0.534985550866385,18.7057884918316
30426.46484375,9.9983253,0.536043206021088,18.7427694412968
30541.7490234375,9.9983916,0.537147139005032,18.7813684966794
30657.072265625,9.998271,0.538228941751781,18.8191937675448
30762.0771484375,9.9983902,0.539303816272807,18.8567767927555
30967.279296875,9.99814985,0.541418686289505,18.9307232968358
31037.3740234375,9.99799345,0.542544974473489,18.9701040025695
31257.6826171875,9.99857235,0.544661741705598,19.0441168428531
31407.5908203125,9.9986782,0.545671440099571,19.0794209825025
31467.7314453125,9.998312,0.546734753974782,19.116599789328
31582.8251953125,9.9979701,0.54887268541811,19.1913526369969
31707.822265625,9.99806975,0.54986387913861,19.2260097600913
31912.9296875,9.998126,0.55089866176287,19.2621909707297
31993.0859375,9.99829195,0.55300805155827,19.3359458586808
32118.2841796875,9.99847175,0.554037014871517,19.3719235969062
32233.318359375,9.9984856,0.555063204967904,19.4078043695071
32353.3525390625,9.99829915,0.556093090820739,19.4438143643615
32473.552734375,9.99831105,0.558091196378929,19.5136781950675
32598.6884765625,9.99858715,0.559087710612051,19.5485213500717
32723.888671875,9.9985857,0.560130857417486,19.5849950145974
32848.951171875,9.99816845,0.561107513749159,19.6191438373832
32973.880859375,9.99785995,0.562091182181436,19.6535378385117
33099.025390625,9.99795675,0.564100572778539,19.7237962509979
33229.328125,9.99824145,0.565088706580907,19.7583463839478
33354.447265625,9.9985156,0.566070348490503,19.79266952764
33469.5,9.99813555,0.567042812754103,19.826671774619
33594.54296875,9.99782325,0.569009027718692,19.8954205496046
33719.673828125,9.9980693,0.569985334324916,19.9295571442278
33839.865234375,9.99821855,0.570919880600293,19.9622335874228
34059.93359375,9.9981546,0.572848859946341,20.0296804177042
34140.158203125,9.9981918,0.573792147271347,20.0626624920051
34265.216796875,9.99840785,0.574750724013421,20.0961791613084
34475.330078125,9.99768305,0.576688194453966,20.1639228830058
34540.5,9.99770215,0.577650112551571,20.1975563829221
34750.375,9.997777,0.579500320341446,20.2622489629876
34900.818359375,9.9979572,0.580416502031888,20.2942832878282
34970.923828125,9.9979,0.582304047754388,20.3602813900136
35100.94921875,9.9977622,0.583219371741889,20.3922857252409
35221.00390625,9.9978881,0.584127457546894,20.4240369771641
35336.32421875,9.99803735,0.585037454153738,20.4558550403405
35461.419921875,9.99800775,0.585901035710207,20.4860501996576
35676.9453125,9.99838875,0.587780912067062,20.551780142205
35746.921875,9.9985771,0.588686423847615,20.5834413932732
35871.568359375,9.99859665,0.589618952129589,20.6160472772584
36106.955078125,9.9983625,0.591349889900135,20.6765695769278
36267.01953125,9.998251,0.593090266614708,20.7374219096052
36332.408203125,9.99811605,0.594021537738728,20.7699838370185
36537.39453125,9.9973526,0.595766464328676,20.8309952562474
36612.40625,9.9973235,0.596656846209569,20.8621274898451
36737.6484375,9.99751235,0.597522428748129,20.8923926135709
36857.685546875,9.9979563,0.598390295149063,20.9227375926246
36977.671875,9.9983449,0.600099651760615,20.9825053063152
37107.8671875,9.9980278,0.600956229251362,21.0124555682294
37233.015625,9.9977188,0.601868046383919,21.044337286151
37433.12109375,9.9978971,0.603576602607442,21.1040770142462
37588.326171875,9.9983273,0.604363367188868,21.131586265345
37663.314453125,9.99815945,0.606087714482931,21.1918781287738
37873.494140625,9.99750995,0.606925258614301,21.2211628886119
37948.619140625,9.99766495,0.607752614219069,21.2500914062612
38068.748046875,9.9976101,0.608564534878211,21.2784802404969
38263.720703125,9.9973249,0.61025099065326,21.3374472256385
38413.927734375,9.9972334,0.611102342091674,21.3672147584501
38564.42578125,9.9972992,0.61268709898244,21.4226258385468
38634.54296875,9.9974065,0.613509748594831,21.4513898110081
38759.525390625,9.99746755,0.614378989142142,21.4817828371378
38874.552734375,9.99758005,0.61593063655923,21.5360362433297
39089.771484375,9.9975948,0.616752134813815,21.564759958525
39160.09765625,9.9975576,0.617525954451185,21.5918165892023
39275.072265625,9.99759385,0.61836187123875,21.6210444489073
39480.291015625,9.9976244,0.619917199886528,21.675426569459
39550.55078125,9.9976964,0.620730138681622,21.7038510028539
39665.447265625,9.99789,0.621501146557909,21.7308093202066
39870.77734375,9.9984231,0.623114630007252,21.7872248254284
40036.04296875,9.9986334,0.624659143685346,21.8412288001869
40200.861328125,9.9983654,0.625404054200535,21.8672746223963
40375.908203125,9.998332,0.62691114326146,21.919970044107
40450.90234375,9.99822855,0.627705599813654,21.9477482452327
40566.296875,9.9981251,0.628456131453046,21.9739906102464
40676.517578125,9.99826335,0.630035277024237,22.0292054903579
40896.279296875,9.9985981,0.630761301500602,22.0545909615595
40966.7890625,9.9984212,0.632267556291791,22.1072572129997
41101.76953125,9.99815415,0.633023262439651,22.1336805048829
41231.9609375,9.9980831,0.633799673686458,22.1608277512748
41351.91015625,9.99804165,0.634497371816439,22.1852227907846
41472.005859375,9.9979129,0.635249927429688,22.211535924115
41597.453125,9.99778035,0.636732745841146,22.2633827217184
41712.416015625,9.99775555,0.637465825139995,22.2890148650348
41907.607421875,9.9978132,0.638199794957392,22.3146781453634
42067.62890625,9.99784945,0.639687119441575,22.3666824979572
42137.634765625,9.99774645,0.640344625492907,22.3896722200317
42267.7109375,9.9975252,0.641082714443696,22.4154795260034
42482.994140625,9.99724245,0.6425625652229,22.4672225602412
42547.90625,9.99719475,0.643264456313891,22.4917642067794
42663.087890625,9.997262,0.643932666411659,22.5151281962118
42863.171875,9.9974985,0.645360877525627,22.5650656477492
42938.259765625,9.99756,0.646078354399319,22.5901522517244
43058.48046875,9.99780985,0.646778414941321,22.6146298930532
43173.70703125,9.9980216,0.648144232926915,22.6623857666753
43374.109375,9.99823665,0.648909797800751,22.689153769257
43524.26171875,9.9980268,0.649560548158311,22.7119072782626
43684.607421875,9.99850895,0.650961293138086,22.7608843754576
43759.697265625,9.99862625,0.651598483721841,22.7831637664979
43889.787109375,9.9984422,0.652993229570334,22.8319311038578
44019.92578125,9.9983034,0.653659412437898,22.8552242111153
44255.177734375,9.997735,0.65502650187595,22.9030245411171
44330.2109375,9.99760675,0.655679590845046,22.9258598197569
44455.263671875,9.99741555,0.656335507612753,22.9487939724739
44580.373046875,9.9973216,0.657689481923171,22.9961357315794
44710.396484375,9.99739885,0.658359316786553,23.0195565309984
44835.453125,9.99780225,0.659008690816634,23.0422619166655
45035.98046875,9.9987907,0.660319745026905,23.0881029729687
45190.8203125,9.9983196,0.660985743132095,23.1113896200033
45260.931640625,9.9981775,0.661643018692829,23.134371282966
45380.92578125,9.998157,0.662271870403317,23.1563591050111
45576.224609375,9.9978952,0.663574499808621,23.201905587714
45646.40625,9.9977512,0.664185966953501,23.2232855578147
45766.447265625,9.9978809,0.664910136751479,23.2486061801216
45876.34375,9.99794145,0.665540144678575,23.2706344293208
46067.03515625,9.9973621,0.666769115209463,23.3136054269043
46221.677734375,9.998517,0.667441403578009,23.3371120132171
46387,9.9983983,0.6686747763326,23.3802369347063
46532.02734375,9.998476,0.669946094376806,23.4246886145736
46687.05078125,9.9980211,0.670548368489325,23.4457471499764
46842.451171875,9.9977789,0.671774910428848,23.4886332317779
46922.44140625,9.99768685,0.672413219323325,23.5109517245918
47052.51953125,9.99809405,0.673015729570803,23.5320185164616
47177.734375,9.99857615,0.673593929257115,23.5522352887103
47382.6953125,9.9983358,0.674845441142996,23.5959944455593
47452.908203125,9.99826285,0.675455664178753,23.617330915341
47573.603515625,9.9981494,0.676074557542728,23.638970543452
47698.83203125,9.99805975,0.677265190312727,23.6806010598856
47833.779296875,9.9978871,0.677862190334918,23.7014751865356
47963.826171875,9.99814125,0.678433298724794,23.7214440113564
48088.90625,9.99845075,0.679681386593772,23.7650834473347
48299.2734375,9.9979429,0.68021632080918,23.7837874408804
48368.9609375,9.9981384,0.680853013807974,23.8060494338452
48584.30078125,9.9988251,0.681961054056934,23.8447920998928
48654.3046875,9.99883555,0.68257898067124,23.8663979255678
48879.498046875,9.9987917,0.683783552390693,23.9085158178564
49024.744140625,9.9981642,0.684334813886147,23.9277906953198
49095.169921875,9.9980488,0.685525061885626,23.9694077582387
49215.251953125,9.99833345,0.686054142837931,23.9879070922353
49324.982421875,9.9989991,0.686634323650974,24.0081931346494
49525.404296875,9.9989977,0.687227726546744,24.0289414876484
49680.17578125,9.9983177,0.688377927942908,24.0691583196821
49755.27734375,9.99785755,0.688906445781585,24.0876379643911
49875.58203125,9.99749995,0.689483716326194,24.1078222491676
50080.5703125,9.99794485,0.690648041178248,24.1485329083303
50250.84375,9.9980354,0.691736048061953,24.1865751070613
50400.734375,9.99822665,0.692265508552728,24.2050877116338
50470.80078125,9.99862865,0.69279626663419,24.2236456865101
50691.146484375,9.99840785,0.693939201727983,24.2636084520274
50766.17578125,9.99809645,0.694471494604756,24.2822200910754
50881.2109375,9.9981737,0.694958681448329,24.2992545960954
50996.443359375,9.9985027,0.696084262469584,24.3386105758596
51201.62890625,9.9981871,0.696646015730079,24.3582522982545
51352.154296875,9.9985027,0.697720995262701,24.3958389951993
51511.880859375,9.9987345,0.698260054070762,24.4146872052714
51577.107421875,9.99866485,0.698772457458512,24.4326034076403
51687.158203125,9.9986496,0.699803790323281,24.4686639973175
51882.423828125,9.9983149,0.700359090096689,24.4880800733108
51952.513671875,9.99862195,0.700884910613406,24.5064654060632
52172.572265625,9.9987164,0.701977638135228,24.5446726620709
52327.765625,9.9980602,0.702528471431401,24.5639325675315
52392.810546875,9.99808215,0.703554599049864,24.5998111555896
52598.392578125,9.9983978,0.704020746892296,24.6161100311992
52763.197265625,9.998045,0.705086565173024,24.6533764046512
52838.244140625,9.99822235,0.705601149125371,24.6713688505374
52968.390625,9.9982576,0.706095080043017,24.6886391623433
53088.509765625,9.9977474,0.707150314023176,24.7255354553558
53208.5625,9.9976673,0.707661859200739,24.7434216503755
53418.607421875,9.9977264,0.708083994602153,24.7581816294459
53488.93359375,9.99779175,0.709156514937793,24.7956823404823
53613.869140625,9.99816845,0.709646487681051,24.8128142545822
53728.654296875,9.99818465,0.710160552030146,24.8307885325226
53849.052734375,9.99769925,0.710650528219549,24.8479205671171
54059.173828125,9.9980373,0.71162792817882,24.8820953908678
54123.982421875,9.998075,0.712137860483778,24.8999251917405
54249.09375,9.99777225,0.712644078845271,24.91762513445
54369.419921875,9.99753285,0.713128816215515,24.9345739935495
54489.74609375,9.9978995,0.714086213644894,24.9680494281432
54615.1328125,9.99790095,0.714583137003496,24.9854243707516
54820.013671875,9.9975643,0.715072848342789,25.0025471448528
54875.173828125,9.9976797,0.715544988443712,25.0190555399899
54980.17578125,9.997828,0.71606075434445,25.037089312743
55090.486328125,9.9977808,0.717027119729683,25.0708783122267
55305.66015625,9.99763915,0.717461888488961,25.0860800170965
55375.62109375,9.9977274,0.717927403874186,25.1023567788177
55485.37109375,9.9975529,0.718428424908564,25.1198749968029
55605.5390625,9.9975419,0.719391192619061,25.1535382034637
55740.53515625,9.99792955,0.719843040386806,25.1693370764617
55865.65625,9.9980435,0.720341260920674,25.1867573748487
56075.9453125,9.997797,0.721211329454223,25.2171793515463
56231.1640625,9.9983501,0.721738674551122,25.235617991298
56306.06640625,9.9982843,0.722669751445351,25.2681731274598
56436.439453125,9.9980621,0.723138028431499,25.2845464486538
56556.65625,9.9977808,0.72365338933879,25.3025660607969
56766.8203125,9.9977827,0.724488555373268,25.331767670394
56841.96484375,9.9979496,0.724982743396957,25.3490469719216
57042.26171875,9.9976873,0.725879980479096,25.3804188978705
57112.5,9.9975333,0.726276712355406,25.3942906417974
57332.4296875,9.9981451,0.726802593389069,25.4126780905269
57392.333984375,9.99815225,0.727703243300057,25.4441693461558
57607.4765625,9.9983406,0.728182855389433,25.4609389996305
57677.5859375,9.9984145,0.728515487513507,25.4725694934793
57787.697265625,9.9986944,0.729024681374762,25.490373474642
57897.94140625,9.99882365,0.72993460317279,25.5221889221255
58118.173828125,9.99831675,0.730351454613434,25.5367641473229
58198.283203125,9.99805495,0.731265484574329,25.5687232368646
58408.478515625,9.99827285,0.731673832871516,25.5830011493537
58553.310546875,9.9982405,0.732620967038757,25.6161177286279
58618.35546875,9.99801445,0.732967494619558,25.6282340776069
58738.638671875,9.9981656,0.73342182167902,25.6441196391266
58863.7734375,9.9983344,0.733879323899233,25.6601162202529
58988.8125,9.9978685,0.734707723050245,25.689081225533
59193.853515625,9.9983258,0.735176233878072,25.7054627230095
59258.642578125,9.99860095,0.735589900498209,25.7199265908465
59373.9609375,9.99845315,0.735947736781036,25.7324383489873
59494.349609375,9.99806165,0.736869731158922,25.7646759146476
59704.39453125,9.9988232,0.73723442324278,25.7774273861112
59859.4375,9.9985409,0.73816388474541,25.8099260400493
59929.4609375,9.9983139,0.738557816583215,25.823699880532
60044.5546875,9.99775315,0.739006202983888,25.8393777267094
60164.7734375,9.99771695,0.739368831402626,25.8520570420499
60295.048828125,9.99834825,0.740255778688367,25.8830691849079
60504.8828125,9.997571,0.740608774777307,25.8954117055002
60570.12890625,9.99782325,0.741088632752835,25.9121899563928
60680.384765625,9.99794435,0.741438536112446,25.924424339596
60885.767578125,9.99740555,0.742269110093826,25.953465387896
60955.91796875,9.9976249,0.742754084948082,25.9704225506322
61081.283203125,9.9976096,0.743139253234896,25.9838899732481
61291.34765625,9.99789145,0.743933366408242,26.0116561681203
61456.251953125,9.9976768,0.744731038246512,26.0395467918361
61536.27734375,9.9976072,0.745124240683101,26.0532951287798
61661.595703125,9.9978857,0.745527835102144,26.0674068217533
61881.671875,9.9983826,0.746325688876045,26.0953038068547
61956.552734375,9.998477,0.746770767776599,26.1108660061748
62081.7734375,9.9983883,0.747187835835009,26.1254488054199
62192.388671875,9.9981494,0.74792287431382,26.1511494515322
62312.65625,9.9981909,0.748372166275726,26.1668589606897
62443.001953125,9.99794245,0.748726166924844,26.1792366057638
62568.671875,9.9976544,0.749191420310563,26.195504206663
62684.236328125,9.99801445,0.749515061145869,26.2068203197856
62799.896484375,9.9981065,0.750340680459615,26.2356881279586
63010.994140625,9.9983273,0.750699743993492,26.2482427969753
63076.5,9.9982281,0.751084561465314,26.2616979533327
63207.111328125,9.9977875,0.751846382579615,26.2883350552313
63342.611328125,9.9975152,0.752212441542859,26.3011343196804
63473.5546875,9.9972,0.752628227288794,26.315672282825
63594.248046875,9.9970527,0.753025150993503,26.3295507340386
63715.0234375,9.9973774,0.753773926414615,26.3557316928187
63850.923828125,9.99736115,0.754152078252712,26.3689537850599
63976.158203125,9.9974327,0.754591431166522,26.3843157750532
64091.671875,9.9979148,0.754952717335845,26.396948158596
64212.609375,9.9983926,0.755659362882993,26.4216560448599
64333.1875,9.9984255,0.756088731133076,26.4366689207369
64453.576171875,9.9980502,0.756440829274446,26.448980044561
