B_exp (T),M_exp (emu/mol)
5.7703951171875,19898.624276189326
5.7649126953125,19887.357077803274
5.7450177734375,19863.441035295273
5.72857734375,19836.747114933263
5.7216142578125,19825.07572607264
5.6991642578125,19800.948117902837
5.6827244140625,19787.326199898867
5.6663142578125,19763.948154420163
5.6603359375,19752.03397122514
5.6498357421875,19739.848952808286
5.63090859375,19727.37410644303
5.6239205078125,19701.482708164793
5.61146953125,19687.073346491223
5.59007421875,19664.35595631906
5.583040625,19649.599545091718
5.5626490234375,19637.081017986657
5.5556615234375,19625.228216982556
5.5431771484375,19599.22397587815
5.531716796875,19587.433370008737
5.512278515625,19574.461029997623
5.5053275390625,19547.925553977926
5.4929005859375,19533.257678006357
5.481467578125,19521.124017098253
5.4604912109375,19509.000163229714
5.45400546875,19481.48637377856
5.4420603515625,19468.40663085314
5.430084375,19454.77459961483
5.41760625,19426.727975262755
5.396666796875,19414.998494865067
5.3892376953125,19401.408969077227
5.3757890625,19374.47735114245
5.363826953125,19361.076268264424
5.352368359375,19345.983441123368
5.3314318359375,19318.740190776483
5.3170099609375,19306.335623954445
5.310050390625,19291.578574989235
5.2976005859375,19278.931461695338
5.277171875,19250.196422206736
5.2612216796875,19222.8879483497
5.2457953125,19208.270271190486
5.2388103515625,19194.85593654539
5.2268349609375,19166.823092875704
5.214876171875,19152.084686982267
5.2029166015625,19139.061173817787
5.1819716796875,19108.960787416418
5.175001953125,19094.567688827105
5.1635634765625,19080.93176579057
5.14262734375,19065.18129007012
5.1251744140625,19038.231155050195
5.117693359375,19008.095462742738
5.096269921875,18994.490254238564
5.08035234375,18963.268119266737
5.07287265625,18951.04495034671
5.052454296875,18918.36575947078
5.045488671875,18903.493770915964
5.033521875,18888.837788783556
5.0215546875,18874.790636867914
5.0100890625,18859.854351139868
4.9901767578125,18828.932368585818
4.9831787109375,18815.238388327274
4.960753125,18782.807214219007
4.9458203125,18768.12489409702
4.9378484375,18737.712534885446
4.9253943359375,18721.795461406946
4.9134119140625,18706.17369473515
4.8925169921875,18675.1965261614
4.8860474609375,18659.27108813348
4.874594921875,18643.60881394731
4.852650390625,18611.296527930404
4.8456837890625,18595.89647979976
4.8327248046875,18579.797600893893
4.819764453125,18547.371376450923
4.79833125,18530.81913816154
4.7923576171875,18515.753680126378
4.780888671875,18498.65514067678
4.7599423828125,18466.8419619246
4.7534560546875,18449.98668366424
4.7419716796875,18432.332838696802
4.7215583984375,18400.741626121577
4.7145806640625,18384.118591379207
4.694184765625,18366.073410147757
4.687690234375,18333.18309943491
4.6757197265625,18316.742155065476
4.663783984375,18299.70715781827
4.6403380859375,18265.55885582828
4.6259177734375,18249.554555089562
4.6184451171875,18215.55369025422
4.6059810546875,18197.007152601866
4.595015234375,18180.799096806895
4.5840431640625,18163.78845792961
4.5715916015625,18146.417724545634
4.55865546875,18112.5676498927
4.5461921875,18094.277058690983
4.5337408203125,18077.550812988567
4.512819921875,18042.32869224502
4.496853125,18024.531581243948
4.48937578125,17989.412973644692
4.477422265625,17970.177727662656
4.465470703125,17953.653934562182
4.4425771484375,17917.412833917693
4.4356341796875,17897.95464661738
4.4236537109375,17880.745807508803
4.402715625,17844.970338590494
4.3962552734375,17826.155317311564
4.3752744140625,17808.389100466506
4.368286328125,17770.684529295668
4.355840234375,17751.78070620058
4.332901953125,17714.924546530066
4.3159388671875,17697.15307636476
4.3094607421875,17657.527695957975
4.298009765625,17639.395206456596
4.2860634765625,17620.779766367414
4.2735912109375,17601.307195436693
4.261122265625,17562.801611380477
4.248677734375,17541.79906381953
4.23571875,17523.009870351714
4.213815234375,17485.241314606643
4.2073392578125,17465.98523267634
4.19539609375,17445.64534852802
4.174947265625,17407.58521111335
4.1684771484375,17385.87588559594
4.1555205078125,17366.048508807933
4.134072265625,17326.102118782306
4.127119921875,17306.23619366067
4.1156607421875,17285.379431079957
4.103699609375,17265.840612707325
4.0917572265625,17225.872590488325
4.0787966796875,17204.83356983394
4.06583125,17184.043308233373
4.0449072265625,17143.13711266084
4.02945390625,17122.612103094925
4.0130333984375,17080.294048254786
3.997090234375,17060.117571304447
3.98962578125,17018.351260157662
3.978661328125,16997.890589605096
3.9681814453125,16975.00041385861
3.9557126953125,16953.735123159226
3.9442564453125,16932.117204738846
3.9253212890625,16888.491706395766
3.917840625,16869.130361354284
3.8969041015625,16825.518832161724
3.8899298828125,16803.198798052403
3.8774966796875,16782.234870182754
3.8655310546875,16759.30955951198
3.8450859375,16715.47679563107
3.838582421875,16693.01067222693
3.817186328125,16648.34172598676
3.810206640625,16626.0703276185
3.7982498046875,16603.308485025264
3.7862982421875,16581.070776471413
3.7738466796875,16558.429904648652
3.761384765625,16511.99448171826
3.7484197265625,16489.80685712647
3.736459765625,16466.81464398255
3.7245052734375,16443.67357216348
3.711551953125,16397.394505462544
3.6991078125,16374.026707754512
3.68763203125,16350.623569693389
3.6761671875,16326.88507706535
3.654259375,16280.959480904477
3.6467650390625,16256.515329771864
3.6343201171875,16209.015422321518
3.612419140625,16184.964703666195
3.6069470703125,16160.26605589365
3.5959806640625,16136.100200762752
3.5750533203125,16088.308747467741
3.5685701171875,16064.921333525033
3.5566123046875,16038.253577767982
3.534680078125,15990.321309163824
3.527714453125,15965.343065939487
3.50728359375,15916.30858978974
3.500821484375,15890.188888800178
3.488853125,15865.286993448268
3.4768716796875,15839.928529608173
3.4574296875,15790.440354561466
3.4430052734375,15765.993088481828
3.42704375,15712.863043691652
3.4101033203125,15687.619052934242
3.39567578125,15636.106913857548
3.3892103515625,15610.523600528948
3.3777109375,15584.682111346285
3.366259375,15557.443306746336
3.353846875,15504.922783233913
3.3413875,15478.726814330086
3.329912890625,15451.372398029325
3.31793984375,15426.557870258024
3.2955166015625,15371.886936440464
3.2810828125,15317.709961569863
3.2651353515625,15290.981300603018
3.2576564453125,15263.940830322745
3.24421435546875,15209.170922575879
3.2312779296875,15181.6047476203
3.218803515625,15153.957110486523
3.19836552734375,15098.720999525696
3.19138974609375,15070.28939897912
3.17941337890625,15042.732983850741
3.167453125,14985.917929829848
3.1460888671875,14956.098312884353
3.13909599609375,14929.420878299123
3.1261408203125,14872.742791120814
3.11269169921875,14842.757968502929
3.1006958984375,14815.356568407058
3.08869677734375,14784.511291416828
3.0677185546875,14727.396657013682
3.053773046875,14698.029197487467
3.04676357421875,14638.109390045547
3.02626953125,14608.304281059816
3.01977529296875,14579.011548482042
2.99677880859375,14520.249973443122
2.98181015625,14490.857947509145
2.96533125,14429.375870068967
2.95986220703125,14398.644005959739
2.948884375,14369.107816301825
2.9278693359375,14307.37329042013
2.9208810546875,14276.153639444557
2.908896875,14246.073192816104
2.89742041015625,14183.006793474011
2.87694248046875,14151.667159027455
2.8699482421875,14119.818069624853
2.856980859375,14058.120513375485
2.84449482421875,14025.07472393519
2.82502998046875,13993.399477501142
2.80953349609375,13930.523517194059
2.7945421875,13896.432472389766
2.7875361328125,13833.10624263059
2.7745587890625,13800.236958686315
2.7626140625,13767.440369336413
2.73960712890625,13702.376596426144
2.73211708984375,13669.078676141437
2.71965283203125,13635.019853483978
2.7081466796875,13570.02748770436
2.6876880859375,13536.003044347975
2.6802056640625,13502.031478240207
2.658252734375,13435.13942677339
2.65124462890625,13400.30641364237
2.63875595703125,13367.539252918274
2.62626728515625,13299.201040557355
2.61328564453125,13264.01195655965
2.59226484375,13229.928588292807
2.5853001953125,13159.59621107864
2.57381376953125,13123.884605871423
2.56181396484375,13089.847676179908
2.53931533203125,13018.908394412709
2.5238513671875,12982.806900812844
2.5163533203125,12912.969317844081
2.50338212890625,12876.364701912898
2.4909072265625,12840.231726810685
2.477925,12767.922059375336
2.46443056640625,12732.071966193453
2.451951953125,12695.782497572536
2.4404802734375,12659.238973663334
2.41949873046875,12586.12103597769
2.4130150390625,12549.38560906293
2.4020015625,12512.279340465473
2.38352802734375,12474.868473354836
2.36804970703125,12399.647907069737
2.360065234375,12362.294724715808
2.34808544921875,12324.70344335564
2.3276275390625,12249.0608339115
2.3206212890625,12210.66794343582
2.30913603515625,12174.153926406729
2.29666044921875,12095.587322394724
2.2751974609375,12057.340183515229
2.26868193359375,12019.925727240117
2.24823203125,11941.926198046172
2.2412513671875,11902.132189183367
2.22876640625,11823.66814419929
2.20627373046875,11783.685913851114
2.1992771484375,11744.390379523742
2.18676484375,11663.333890640291
2.17377646484375,11624.683619176623
2.1608140625,11584.036366819439
2.13785,11502.884963135413
2.1308423828125,11462.859107935821
2.11884453125,11381.316279456438
2.106374609375,11339.780030259863
2.0853966796875,11300.331713297028
2.07841103515625,11216.530748978399
2.0569513671875,11175.393334238866
2.05045888671875,11133.372825041813
2.03796396484375,11049.721764172093
2.01698037109375,11007.78506890853
2.01000830078125,10965.687939863668
1.9965271484375,10880.055845381474
1.98302978515625,10837.457378288489
1.9705330078125,10795.109634105998
1.9501060546875,10709.56695904891
1.94309365234375,10666.52103910823
1.93058681640625,10622.440338018474
1.91011357421875,10535.406707938439
1.90312080078125,10492.078072389535
1.881173046875,10404.897698315366
1.87417421875,10359.945175968001
1.86218232421875,10315.919261798861
1.8512046875,10271.369425998715
1.83971796875,10226.71474070048
1.8272361328125,10137.732689687811
1.8147896484375,10093.197701359311
1.8027990234375,10047.784038736825
1.77983525390625,9957.502914199915
1.7653095703125,9911.378509199565
1.75882255859375,9820.702383031006
1.7363466796875,9775.108433604157
1.72985927734375,9682.698524173693
1.7088869140625,9636.815100946284
1.7023890625,9590.338874027373
1.690412109375,9543.078024325167
1.6774357421875,9449.83720341849
1.66394794921875,9402.669052087365
1.6419640625,9307.563282819356
1.627491015625,9260.814572888245
1.610989453125,9165.783651360727
1.60350522460938,9117.58644625172
1.59203823242187,9069.941482596698
1.57007260742187,8973.629352360966
1.56355092773438,8924.9697852327
1.54059111328125,8827.659009089062
1.5256307128906201,8779.247348277351
1.51013173828125,8681.332702550826
1.4951643066406202,8632.38320913276
1.4876755859375,8533.600871170318
1.47468125,8483.822192127436
1.46217998046875,8434.42553550152
1.44073657226563,8333.66804058377
1.43373510742187,8284.757623203144
1.42125419921875,8233.984113479926
1.40977426757813,8133.094476047745
1.38829267578125,8083.176774334792
1.38132236328125,8032.444135246156
1.359851171875,7930.201676865275
1.3528455078125,7879.387351035478
1.34135234375,7828.237946823803
1.3143749511718799,7673.03152779697
1.29685932617188,7621.762839335485
1.29036328125,7517.492957678318
1.2773775390625,7464.797420799828
1.264903515625,7413.066383298435
1.25342197265625,7360.6796150822365
1.24142958984375,7307.763843793906
1.22993818359375,7202.477844799978
1.20947265625,7149.4995423697355
1.2029973144531299,7096.169721808071
1.1820063964843799,6990.243829496187
1.17553061523437,6936.762298743888
1.1540486328125,6829.684793659279
1.136555859375,6776.2857153812465
1.1290721191406201,6668.384505274147
1.1086154785156201,6613.91118729916
1.09312456054688,6505.302596394398
1.08713364257813,6451.538723923219
1.07562626953125,6396.4648198770665
1.06363427734375,6342.666530454658
1.0511552246093798,6232.838040747217
1.03818466796875,6177.3674886671815
1.02522114257813,6121.8062288442
1.0122363769531202,6067.46892633939
1.00023046875,6011.764676011164
0.9897365234375,5955.999633424045
0.968794580078125,5844.822516217817
0.961796044921875,5788.8238291344705
0.94080341796875,5677.09503923273
0.9338232421875,5620.634604012841
0.922329931640625,5564.507343041317
0.901380712890625,5451.813709855724
0.894889013671875,5395.376138664759
0.882388037109375,5338.7716060759585
0.8693787109375,5224.7291681355055
0.856376904296875,5168.143908679889
0.84388935546875,5110.839186965676
0.831398486328125,5053.9090900734
0.8193934814453131,4938.743335362244
0.799422900390625,4881.856721131918
0.792922900390625,4824.265885102868
0.7809486328125,4708.788945650747
0.759454174804687,4651.272126033071
0.742506640625,4535.749348222363
0.727491552734375,4477.373336857109
0.721994580078125,4418.821450294628
0.7025050537109371,4302.590446072171
0.696011645507812,4244.071712146771
0.683491845703125,4185.460094695069
0.671023583984375,4067.9639995096295
0.658513720703125,4009.112842003444
0.64551025390625,3950.500136062879
0.633033837890625,3891.7029595961503
0.61205634765625,3773.435854205507
0.604563330078125,3714.3559707036716
0.593067529296875,3655.080875865243
0.58258125,3595.779788706496
0.570570190429687,3476.838899382709
0.54805986328125,3417.455721153989
0.541085717773438,3297.8541672369643
0.5280941650390629,3238.33205934628
0.5076123291015621,3178.5956026855024
0.490107421875,3058.5964772730554
0.4831318359375,2998.5564648185587
0.47111291503906294,2878.4285909315595
0.45861677246093707,2818.1825440978396
0.44612131347656203,2757.93341824606
0.43413271484375,2697.7341092750435
0.41314599609375,2576.98493430645
0.40563387451171895,2516.3712720524145
0.39312650146484396,2455.86253234966
0.380638842773438,2334.6162568212526
0.36813756103515605,2273.7198639301105
0.34864647216796896,2213.156539728049
0.331141455078125,2091.4821604532244
0.32513289794921896,2030.6504108867975
0.314617468261719,1969.8295848914893
0.302615698242188,1908.7543246494486
0.289644165039063,1786.6629793824889
0.277135913085938,1725.6137233116278
0.264616564941406,1664.732651571429
0.25164517822265603,1542.4133814293907
0.230117626953125,1481.2260556986462
0.22363070068359397,1420.0139125479304
0.21212275390625,1297.2575840068173
0.200109722900391,1235.60799861689
0.186617962646484,1174.141105329604
0.174103930664062,1112.8019684870262
0.162090496826172,1051.4168752363148
0.115566918945312,804.5761164454555
0.108555090332031,681.2823715893405
0.0955509918212891,619.5925711732018
0.0835201232910156,557.8810997860857
0.062492645263671896,434.53724275194946
0.055488825988769495,372.7620913961687
0.043479325866699205,310.9999112235055
0.032474369812011704,249.2299688574209
0.0124995307922363,125.73977278367548
0.00600876700989902,63.94889757315173
-0.0389201507568359,-183.00269890128635
-0.0563724334716797,-306.0961666057178
-0.064837255859375,-367.5572044366261
-0.112112811279297,-612.7352893869917
-0.11856594848632801,-735.0405627244508
-0.130982781982422,-796.0911487407335
-0.15087822265625,-857.1514321105396
-0.166725317382813,-979.2570984913283
-0.173710919189453,-1040.5466954098388
-0.186668579101562,-1101.7186998861782
-0.198585498046875,-1223.6199712478588
-0.220458642578125,-1284.4346557375104
-0.22740908203125,-1406.2253870264185
-0.24883095703125,-1467.2506443694203
-0.25632567138671897,-1528.2193253807898
-0.269325561523438,-1650.1512859258332
-0.281817700195313,-1711.005418562562
-0.301334790039063,-1772.0438253634675
-0.316364819335937,-1894.177830928231
-0.323876000976562,-1955.0401532041083
-0.33640390625,-2015.8375336790416
-0.34792412109375,-2137.8613893616275
-0.36045589599609396,-2198.751382703138
-0.37350406494140603,-2259.2893465553284
-0.385526477050781,-2320.1703700381477
-0.40607227783203104,-2380.7963857913496
-0.413591149902344,-2501.9935113331844
-0.426119189453125,-2562.3560784470988
-0.43763310546875,-2683.427403104308
-0.4601705078125,-2743.702689600078
-0.466676611328125,-2803.8065129973525
-0.51120849609375,-3044.5089130658575
-0.518722583007812,-3164.451148218807
-0.541216259765625,-3224.1543899721073
-0.547697900390625,-3284.1891533652006
-0.56872763671875,-3403.4596220576736
-0.575223193359375,-3462.7245171202976
-0.59671650390625,-3581.8726215342604
-0.603730151367187,-3641.0479369046047
-0.61523740234375,-3700.527814794248
-0.6272456787109371,-3759.2908033524805
-0.6387631103515621,-3877.1368174916806
-0.661780029296875,-3936.3798022365854
-0.667729541015625,-3995.409145095277
-0.680193310546875,-4112.424922610795
-0.702760327148438,-4171.180331712144
-0.718799291992188,-4288.227979239516
-0.726252734375,-4346.614564615234
-0.73672724609375,-4404.783974225717
-0.7477298095703121,-4521.519378554814
-0.768226318359375,-4579.370050828773
-0.782734765625,-4637.1901050766155
-0.788702880859375,-4752.7377247848
-0.810739208984375,-4809.868426988041
-0.817729248046875,-4925.54794326517
-0.838748828125,-4982.548911539228
-0.857724267578125,-5097.036608660229
-0.864758203125,-5154.816987299248
-0.877795849609375,-5268.8191089495995
-0.90331640625,-5382.435309273889
-0.920795361328125,-5438.774427136465
-0.927791943359375,-5551.744617185685
-0.949250439453125,-5607.823235032073
-0.95677431640625,-5719.75018758104
-0.9702853515625,-5775.940922829804
-0.99028544921875,-5831.751862333539
-0.997284521484375,-5943.01608296884
-1.01829145507813,-5999.017598150475
-1.03275288085938,-6109.66611481884
-1.04875546875,-6164.772192627224
-1.0562283203125,-6219.508062313154
-1.06824458007813,-6329.794333522075
-1.0892564453125,-6384.157828403986
-1.1057353515625,-6493.377344637593
-1.12125864257813,-6547.83289260017
-1.1367564453125,-6656.31165891748
-1.15223525390625,-6764.041749941069
-1.16875200195313,-6817.929889445092
-1.17575625,-6871.494917462985
-1.1882400390625,-6978.599105039887
-1.20871669921875,-7031.513638065858
-1.21571684570312,-7085.359407182471
-1.22872197265625,-7191.040904993043
-1.24121000976563,-7243.68902497942
-1.25320151367188,-7296.407294515449
-1.27269672851562,-7401.589949669788
-1.28670620117188,-7453.943645175407
-1.3021897949218701,-7505.552192511088
-1.3092283691406201,-7610.578318949539
-1.33122270507813,-7662.188515046008
-1.347233203125,-7765.541498959747
-1.3542343261718799,-7816.673989497349
-1.3667390625,-7918.960444696675
-1.38774326171875,-7970.508356349222
-1.39474174804687,-8021.311811766014
-1.40721440429688,-8122.626369512145
-1.427705078125,-8173.024500219043
-1.4347097167968799,-8223.679257322376
-1.45870390625,-8324.194515828376
-1.47418076171875,-8423.978660731185
-1.48970415039062,-8473.719362944834
-1.4957014160156201,-8523.22334244989
-1.507165234375,-8622.04752720781
-1.528668359375,-8671.389618289024
-1.5356669921875,-8719.989169084141
-1.54818061523438,-8818.396963620686
-1.56069545898438,-8867.10671792646
-1.57369453125,-8914.833502768073
-1.58669721679687,-9012.344701014186
-1.5997201171875,-9060.560914380523
-1.6122098144531298,-9108.15867357534
-1.62420576171875,-9156.340605351552
-1.63623603515625,-9251.101378570203
-1.6607595703125,-9298.407647684919
-1.66725849609375,-9346.15934236823
-1.67827607421875,-9441.18121507064
-1.68930146484375,-9487.786908273121
-1.71031142578125,-9534.097675556484
-1.71831826171875,-9627.728384997112
-1.74081259765625,-9674.28210721602
-1.7473271484375,-9766.5522490966
-1.7683703125,-9812.757683959375
-1.77538251953125,-9858.5803444101
-1.786873828125,-9903.681721868543
-1.80687763671875,-9994.944566030732
-1.813888671875,-10041.027637626868
-1.82640869140625,-10130.740868260373
-1.83940771484375,-10175.911583002346
-1.852917578125,-10220.16281198474
-1.876953515625,-10309.267927681816
-1.88447373046875,-10353.478749281305
-1.8964701171875,-10398.624548730604
-1.9079958984375,-10486.259000534816
-1.92799912109375,-10530.213032060388
-1.94301884765625,-10617.035375061796
-1.95900498046875,-10660.695524601198
-1.9655076171875,-10703.458300453802
-1.97702548828125,-10746.90229810521
-1.9880388671875,-10832.778511454348
-2.0085853515625,-10875.7877794788
-2.015576171875,-10917.088237294794
-2.02759697265625,-11002.109571223435
-2.04910078125,-11045.197231577771
-2.06460751953125,-11128.24336447461
-2.0791275390625,-11169.775864675908
-2.0861443359375,-11210.36687588168
-2.09864228515625,-11295.843745254864
-2.110662109375,-11336.497595876757
-2.1311802734375,-11377.443623806092
-2.13767490234375,-11459.065902138565
-2.1592126953125,-11499.370572924836
-2.16571376953125,-11540.21100092979
-2.1772365234375,-11620.56578194053
-2.18925068359375,-11661.308835192287
-2.210795703125,-11701.238801793661
-2.22682177734375,-11779.851502528096
-2.24231083984375,-11859.917268783645
-2.26083251953125,-11898.905030730339
-2.2678294921875,-11938.94701461557
-2.27985654296875,-12016.54071460933
-2.29087470703125,-12054.553235710888
-2.302411328125,-12093.620403896322
-2.323876171875,-12170.694832697782
-2.3303705078125,-12208.260862127641
-2.3519408203125,-12246.772259472518
-2.3594595703125,-12323.452881802232
-2.3724412109375,-12360.449334869729
-2.3854041015625,-12397.877743507597
-2.397417578125,-12473.093389304056
-2.40945546875,-12509.916554636016
-2.4219609375,-12546.755600976074
-2.44245634765625,-12582.583187745053
-2.44846015625,-12657.925747950967
-2.46001337890625,-12694.58905943354
-2.4725279296875,-12729.913513641051
-2.49252255859375,-12766.638307183457
-2.49953515625,-12839.04538349449
-2.52103740234375,-12875.213893162665
-2.527041015625,-12911.429246301574
-2.53905693359375,-12982.361004086823
-2.56157646484375,-13016.079574879137
-2.56908408203125,-13088.440031585316
-2.58210888671875,-13123.461735159268
-2.593635546875,-13158.542296716485
-2.607648046875,-13228.468963074374
-2.62219306640625,-13262.888397074166
-2.633715625,-13297.230845844118
-2.6537072265625,-13365.206515958203
-2.66073935546875,-13399.093431302068
-2.67324970703125,-13434.9571641668
-2.69326171875,-13501.448979028444
-2.7007640625,-13534.305556093275
-2.7132828125,-13568.789010756036
-2.72528955078125,-13601.382250985724
-2.737283984375,-13635.222301203055
-2.7592873046875,-13701.354150128702
-2.77480107421875,-13767.322933443507
-2.7908279296875,-13799.169684258093
-2.7973466796875,-13864.81667041517
-2.80935732421875,-13897.250099195735
-2.83085302734375,-13928.87159974509
-2.83885546875,-13993.643570379965
-2.850841796875,-14025.198448874127
-2.862884765625,-14056.619858643746
-2.87492451171875,-14088.109842958182
-2.88640703125,-14119.108035127889
-2.89892666015625,-14182.376982614369
-2.91144052734375,-14214.960902055504
-2.923928515625,-14246.120704853474
-2.9369419921875,-14307.535003523526
-2.9594748046875,-14338.14096226138
-2.97446220703125,-14398.159380483448
-2.981473046875,-14430.177588413544
-2.99449140625,-14461.054615733241
-3.0075138671875,-14521.041397944626
-3.02903896484375,-14550.277859253187
-3.03556240234375,-14580.199238067114
-3.0585736328125,-14639.82726699521
-3.06506640625,-14670.18343657984
-3.0770806640625,-14728.071857483725
-3.09011240234375,-14758.033771346933
-3.103133984375,-14786.875412243367
-3.1161513671875,-14815.329325661538
-3.12915673828125,-14873.62811716563
-3.1501375,-14901.65099730494
-3.15666513671875,-14930.650503280378
-3.17815380859375,-14987.219642850701
-3.1931818359375,-15015.501884742833
-3.19919033203125,-15072.891660756492
-3.2107048828125,-15100.365572035153
-3.22321875,-15127.962458106962
-3.2357216796875,-15156.586555637323
-3.25525849609375,-15210.717545977992
-3.26225283203125,-15237.586087606593
-3.28224140625,-15266.433101869943
-3.289255078125,-15321.153665268585
-3.3112689453125,-15346.665148523714
-3.3187841796875,-15401.362352192771
-3.331305859375,-15429.53715431751
-3.3428072265625,-15455.199034829999
-3.361813671875,-15481.550128406836
-3.368830078125,-15535.396983410252
-3.381319921875,-15561.590213605929
-3.39432734375,-15587.768599342933
-3.406847265625,-15611.565099031786
-3.4283845703125,-15665.729982452009
-3.442878125,-15690.850437620933
-3.4488916015625,-15742.742652094754
-3.4609017578125,-15768.176568374263
-3.47290390625,-15794.041796611551
-3.484928125,-15818.658844342386
-3.4969529296875,-15843.906751762881
-3.5084673828125,-15895.07878092011
-3.519976171875,-15920.311949535302
-3.54097890625,-15944.502465339514
-3.5479916015625,-15993.690739301112
-3.5604939453125,-16019.684471769819
-3.5819951171875,-16044.205874712306
-3.5965173828125,-16093.322722193661
-3.6130228515625,-16142.254428107919
-3.620531640625,-16165.294890554544
-3.6335361328125,-16190.483016866712
-3.6460609375,-16213.297108147426
-3.6575724609375,-16237.7494776557
-3.6690775390625,-16286.125681216005
-3.6810826171875,-16310.100261295456
-3.7035876953125,-16357.05746231792
-3.71009296875,-16379.065640908764
-3.722615234375,-16404.13913482086
-3.73562265625,-16426.144798982576
-3.755669140625,-16472.408497384877
-3.772171484375,-16496.129868352564
-3.77967734375,-16541.06845446608
-3.7926859375,-16565.01129039588
-3.8052001953125,-16588.254629185707
-3.8167005859375,-16610.802263710397
-3.8282046875,-16654.358510176742
-3.847712109375,-16677.69432752811
-3.8657357421875,-16722.396839769004
-3.882262890625,-16743.01844384512
-3.88928125,-16787.860292272675
-3.901290625,-16808.935907996896
-3.9132974609375,-16832.445334809112
-3.9258064453125,-16853.328413478048
-3.93833359375,-16896.598919702672
-3.9498603515625,-16918.300647951204
-3.9613642578125,-16940.132848006087
-3.9733759765625,-16962.139502068294
-3.98539765625,-16982.024296558717
-4.0073947265625,-17025.24052489156
-4.0143892578125,-17046.060324120568
-4.0264177734375,-17066.74012955379
-4.038930859375,-17108.807072837488
-4.0614380859375,-17128.710008279748
-4.0684521484375,-17170.757761114
-4.0814767578125,-17190.706360346205
-4.09348984375,-17212.743797846393
-4.1129953125,-17233.037180183295
-4.1194931640625,-17272.459643232356
-4.13098984375,-17293.869862146934
-4.14250859375,-17312.612341249896
-4.155024609375,-17334.176817425403
-4.168042578125,-17373.155515951363
-4.1805599609375,-17394.210510008335
-4.1935455078125,-17412.86828367934
-4.2070591796875,-17433.779460676742
-4.2280701171875,-17472.177303021876
-4.234589453125,-17492.546898592187
-4.256093359375,-17530.836436310314
-4.263576171875,-17550.384116739093
-4.276101171875,-17569.703520687868
-4.2876201171875,-17588.695078112058
-4.299623828125,-17626.238389986913
-4.3216560546875,-17646.537140351724
-4.3281861328125,-17664.85924472998
-4.33920390625,-17704.414598722924
-4.3602140625,-17721.710667608128
-4.3747609375,-17759.766963061178
-4.3912572265625,-17777.715550093122
-4.3982515625,-17813.86264302533
-4.41025703125,-17833.86993339695
-4.42927890625,-17850.35725744292
-4.436282421875,-17869.87757338198
-4.460826171875,-17905.50963898162
-4.4683234375,-17942.43440356077
-4.4803306640625,-17959.60173252774
-4.5008369140625,-17977.804967095894
-4.5073546875,-17997.15490395685
-4.5198625,-18031.92082940901
-4.541373828125,-18049.457324974894
-4.548865625,-18085.375635639244
-4.560881640625,-18101.82654665121
-4.57138828125,-18119.71045921653
-4.59093828125,-18137.11958090648
-4.6059181640625,-18171.884243669265
-4.6239576171875,-18208.158449594124
-4.630474609375,-18223.616452439728
-4.6424705078125,-18241.777672177646
-4.65496171875,-18257.10117977344
-4.675498046875,-18291.084730956012
-4.6914697265625,-18307.802132337983
-4.69800078125,-18325.768510137015
-4.7095271484375,-18360.01535926525
-4.7290455078125,-18375.58383328994
-4.7445298828125,-18409.039046767237
-4.751043359375,-18424.619568300248
-4.76256953125,-18440.776960658164
-4.7820892578125,-18458.1934838422
-4.7971017578125,-18489.37940057668
-4.8046158203125,-18507.381944383626
-4.8256302734375,-18540.17577071622
-4.831633984375,-18554.763035105192
-4.8541501953125,-18587.254668652127
-4.8621728515625,-18603.54971691116
-4.8816767578125,-18619.10542963483
-4.8886611328125,-18650.969736323368
-4.9016892578125,-18666.58293947258
-4.9222083984375,-18697.71479030045
-4.9292158203125,-18713.928986298197
-4.949729296875,-18728.931610771917
-4.9562296875,-18744.181877982406
-4.978269921875,-18774.970283386127
-4.985268359375,-18790.239012702223
-4.9967658203125,-18805.984598639054
-5.008266015625,-18820.28667734362
-5.03032109375,-18852.06915762891
-5.0368171875,-18867.048476412212
-5.0588234375,-18896.637527228773
-5.0653083984375,-18912.450152545673
-5.0763203125,-18925.45345062624
-5.095835546875,-18955.745809885164
-5.1118611328125,-18970.711916293447
-5.1188529296875,-19001.845569922814
-5.131361328125,-19015.168525098237
-5.1523904296875,-19044.605467605776
-5.159903125,-19058.446701709523
-5.1814134765625,-19073.451912593537
-5.1883935546875,-19087.184321852288
-5.2104359375,-19116.68592464265
-5.2159259765625,-19130.57800890193
-5.2269388671875,-19159.658214680843
-5.24849375,-19173.685337691506
-5.266005078125,-19202.19379804323
-5.2810111328125,-19215.072204494772
-5.287517578125,-19230.95547237265
-5.3005294921875,-19257.69194853562
-5.3130349609375,-19271.72033132084
-5.3340712890625,-19284.121899028574
-5.3405646484375,-19313.89798200851
-5.361575,-19327.081685583627
-5.368574609375,-19354.294268394453
-5.3800865234375,-19367.927448635994
-5.401648046875,-19381.479868833227
-5.4086189453125,-19393.622962907688
-5.4211220703125,-19420.52942974391
-5.433140625,-19434.062697593436
-5.455640625,-19461.82212866461
-5.4706595703125,-19476.08432169183
-5.4776904296875,-19487.3842378248
-5.490203515625,-19515.27716141486
-5.5016951171875,-19529.434032851346
-5.512715234375,-19540.879100070248
-5.5252466796875,-19553.998604634075
-5.546217578125,-19578.852115697675
-5.5522189453125,-19593.99134145546
