B_exp (T),M_exp (emu/mol)
3.8703232421875,21656.77454823698
3.8843521484375,21666.555081760995
3.90038359375,21682.971575185933
3.9083892578125,21691.93666615984
3.92088984375,21702.14269859742
3.9404265625,21715.15558661817
3.9469419921875,21725.02487381052
3.9680056640625,21733.31591979385
3.975991796875,21750.24380864767
3.9889869140625,21757.236576064908
4.00098671875,21764.2199928456
4.0220068359375,21780.69534365316
4.0300337890625,21789.948736941285
4.044040234375,21804.69225413142
4.0570466796875,21815.540927343227
4.06906015625,21821.560094063512
4.0815650390625,21829.059982539235
4.0940212890625,21845.13475681347
4.106543359375,21851.733352455427
4.118614453125,21860.382541254505
4.13060859375,21867.604876839556
4.152132421875,21884.29572224853
4.16665078125,21892.252704630315
4.1731431640625,21900.21924860247
4.1856509765625,21917.90268710202
4.20865859375,21923.12471528184
4.2161876953125,21939.76309454847
4.2361833984375,21947.13883603201
4.2437,21963.477592363273
4.256207421875,21968.62411612751
4.2762197265625,21975.72618873887
4.2837126953125,21984.985585968523
4.2956951171875,21999.153858328413
4.3152859375,22006.204178407537
4.3212900390625,22013.583988754017
4.3413005859375,22028.690113565855
4.3558318359375,22037.1407896424
4.372392578125,22049.618252544104
4.3888685546875,22057.927533240076
4.40541484375,22070.57747125237
4.4109234375,22078.5697872202
4.4218970703125,22086.720341557622
4.4349029296875,22103.243407660513
4.4474390625,22109.543791683365
4.45944375,22114.82880621896
4.4714404296875,22121.13103564465
4.4844513671875,22135.565679651514
4.49745546875,22143.124590144093
4.509477734375,22149.596969850983
4.52150703125,22156.337484019823
4.5425427734375,22171.38015218353
4.5495556640625,22177.703484069796
4.561573828125,22183.174703976638
4.581534765625,22198.210074679107
4.5985708984375,22203.715745755442
4.6060658203125,22218.452125475793
4.619070703125,22224.649568078712
4.6405900390625,22238.226288091104
4.6480947265625,22247.575669554775
4.6601,22251.413831067726
4.680609765625,22265.012668568917
4.687621875,22271.950844268176
4.6996326171875,22279.91109070038
4.7126498046875,22285.412584716603
4.7256994140625,22299.566752443498
4.73819140625,22306.602412476917
4.75121015625,22310.57722478346
4.764253515625,22325.555612807486
4.7868205078125,22330.125606701404
4.8047689453125,22344.38565633029
4.8107951171875,22350.476873927644
4.83178828125,22363.059108705223
4.8463087890625,22370.70642124501
4.861344921875,22381.957053539394
4.8673515625,22386.88655065601
4.8788546875,22394.357139005228
4.890871484375,22399.0417445596
4.9128443359375,22413.39659143751
4.92039375,22419.52866997323
4.932915625,22425.592605770322
4.9454021484375,22441.139967046936
4.96645546875,22444.101308711248
4.9729515625,22449.10942581109
4.993955859375,22463.760273603533
5.000470703125,22467.957385339818
5.012459765625,22474.446274688762
5.034498046875,22487.439074489237
5.0410240234375,22494.648761093027
5.052030078125,22500.043116042973
5.07303359375,22513.706909793495
5.0800236328125,22515.808317169558
5.1025521484375,22531.53027061398
5.109070703125,22534.788505974433
5.1215595703125,22539.425531058107
5.1345744140625,22552.320567860184
5.148078515625,22558.868917015043
5.1610814453125,22565.222901325444
5.173106640625,22575.437607834483
5.19312109375,22581.564550511932
5.20013125,22586.068746077224
5.21165,22595.86014507551
5.22268125,22599.88070531078
5.2432068359375,22612.516427603136
5.2502072265625,22616.968786673122
5.2717208984375,22628.368407695063
5.2867318359375,22634.53338856264
5.3017546875,22646.506010195822
5.308225,22651.422170433438
5.319734375,22657.75883029719
5.331766015625,22663.87432758749
5.344776171875,22676.48808832765
5.35727578125,22678.98068428417
5.3692876953125,22687.95444628091
5.389808203125,22694.147882032437
5.396812109375,22703.679365064683
5.4098298828125,22710.50713472916
5.4223375,22715.15817182717
5.442367578125,22725.217323290588
5.4568720703125,22730.658044528678
5.471902734375,22740.5667448485
5.477929296875,22746.86393640955
5.48941953125,22752.092269011908
5.501414453125,22759.52980383712
5.5214546875,22769.80661448177
5.536946875,22774.123558207568
5.5439552734375,22784.831182981412
5.5644251953125,22790.524225645066
5.5714384765625,22798.6601067887
5.59144765625,22806.952433714418
5.6059998046875,22813.187925077178
5.621496875,22822.84421967417
5.636040234375,22826.7027585634
5.642519140625,22832.61723259484
5.65353203125,22837.766121420616
5.6740677734375,22848.528391814663
5.6905708984375,22859.708431520445
5.706085546875,22864.81593217759
5.7131064453125,22870.16596949778
5.72460234375,22881.067588908456
5.74362109375,22886.055626081725
5.7596505859375,22889.437249466486
5.767136328125,22901.819715111767
5.7881794921875,22907.2483718019
5.8051853515625,22916.132570343543
5.8122001953125,22921.291968829813
5.833239453125,22931.05842911467
5.8392162109375,22936.75937144111
5.8597181640625,22945.35579274099
5.8757482421875,22951.52284242535
5.8832537109375,22961.107654347856
5.9057927734375,22967.40707869484
5.91333125,22971.171836808455
5.926328125,22982.100412819826
5.9388255859375,22985.180777767713
5.9513345703125,22990.666277285145
5.9643130859375,23001.957821432276
5.9773267578125,23008.58587538628
6.0018517578125,23017.439719318572
6.0088564453125,23021.776221294956
6.02135625,23026.368394016175
6.0338701171875,23036.255734082977
6.0548677734375,23039.860450478547
6.06289921875,23047.2044619225
6.0749583984375,23051.103684602596
6.086468359375,23059.856696515875
6.0989654296875,23064.88235533989
6.110972265625,23071.093086043154
6.1234771484375,23078.901188534906
6.14553359375,23085.362458024785
6.1525458984375,23090.22483727709
6.1640578125,23097.403939594504
6.1760380859375,23101.91817525904
6.1975673828125,23107.438822063817
6.2131021484375,23117.88047348361
6.220614453125,23122.46913993447
6.2331646484375,23127.946854632075
6.243683984375,23132.702437744563
6.2638044921875,23141.04209912321
6.2708365234375,23146.01325778269
6.2823982421875,23151.96220658696
6.2929623046875,23156.675872115276
6.3161048828125,23164.150735631378
6.3321828125,23174.982403132508
6.339733984375,23178.276230388994
6.3527912109375,23183.093260344824
6.3638236328125,23187.399905320413
6.3834611328125,23198.332820528518
6.40207109375,23208.07381145028
6.409065625,23209.965528656387
6.4211111328125,23217.33487778669
6.4337080078125,23221.753254065163
6.4462798828125,23230.69313631293
6.4668697265625,23233.542947730813
6.4739216796875,23238.139994741403
6.496553125,23246.434757229985
6.5040853515625,23251.642198792262
6.5156380859375,23255.574690541314
6.5357658203125,23265.07564390999
6.5428328125,23270.024987239874
6.55488359375,23272.285278500087
6.565401171875,23279.507643009456
6.58504453125,23287.60703412707
6.592598828125,23293.608881526314
6.605694921875,23302.621568881437
6.618746875,23305.793140871054
6.6307578125,23310.39194858187
6.6514015625,23318.265944881576
6.66698125,23322.573778163962
6.674030078125,23325.94318837325
6.686573828125,23337.433341188214
6.699124609375,23340.418416482236
6.71570078125,23351.407462598898
6.731791015625,23353.31335071812
6.74338125,23358.720127118264
6.754944921875,23361.38638877724
6.7760515625,23371.746509694043
6.78307578125,23375.15901166801
6.795165234375,23380.09466798689
6.80721328125,23390.548780814457
6.829348046875,23393.444651222493
6.8459125,23401.065511097273
6.852933984375,23406.10133829411
6.86550078125,23410.162346084595
6.877578515625,23419.825718783337
6.890167578125,23422.671081217148
6.90272109375,23427.150907997133
6.923819921875,23437.538149736807
6.93136640625,23439.71491683563
6.943940625,23443.471316396597
6.96657578125,23452.102437763213
6.97361015625,23454.948243848175
6.986702734375,23460.727040092406
7.008819140625,23468.62806672191
7.023876171875,23476.931334091234
7.040482421875,23481.043312830087
7.04601640625,23486.080968124836
7.057050390625,23491.096858578814
7.0701265625,23498.778852457697
7.092227734375,23502.283426596736
7.09823203125,23510.52422899062
7.119876953125,23514.4871658989
7.12693984375,23519.55525612975
7.13799921875,23524.066968193754
7.150030078125,23531.200460421373
7.1635953125,23535.2277323096
7.17666015625,23538.81784524915
7.189718359375,23547.054925846296
7.202309765625,23548.478878905607
7.213851953125,23554.022129573314
7.234494140625,23564.17551974998
7.241537109375,23566.99924228051
7.254086328125,23572.265887696663
7.266144140625,23576.598066953764
7.27768671875,23580.062237060487
7.2993,23585.815183494175
7.313895703125,23591.97235855691
7.3214375,23599.26058425991
7.33502734375,23604.20064596202
7.34759921875,23607.38298925266
7.3596515625,23613.5588815185
7.37274140625,23618.696537113963
7.39332734375,23623.47380552783
7.41245703125,23632.245559468967
7.419487890625,23639.3165412895
7.44110859375,23642.154960009175
7.448144140625,23645.886334389008
7.4697203125,23654.790494402674
7.477311328125,23655.965677544846
7.489406640625,23662.147456104536
7.50947734375,23671.368319166333
7.51599921875,23674.040945957928
7.536110546875,23682.155025547218
7.54362734375,23684.4744083545
7.556679296875,23690.021951492767
7.578810546875,23697.95481572382
7.585336328125,23704.473155667336
7.5979296875,23706.720259736278
7.611527734375,23715.541043910285
7.633598046875,23717.642738395185
7.640657421875,23720.748154552744
7.66026015625,23729.973009327638
7.666786328125,23731.828270414167
7.679354296875,23736.929813338418
7.6919203125,23745.48258590827
7.704483203125,23747.39674302885
7.7175609375,23751.49199210443
7.738702734375,23758.692077524025
7.745719921875,23765.877519276586
7.757758203125,23766.59430999464
7.770316015625,23771.543250629453
7.782904296875,23776.812709051206
7.796015234375,23780.75960474263
7.808081640625,23787.408848811698
7.81963203125,23790.50008450155
7.832212109375,23796.5602597694
7.845293359375,23801.59552018646
7.868902734375,23807.758258121765
7.88499921875,23811.506394650445
7.89201640625,23814.489931063574
7.912630078125,23823.90030203024
7.918647265625,23824.77158861102
7.93024296875,23828.54734867184
7.9423125,23837.43932594744
7.9548609375,23840.884634028713
7.97597890625,23845.615220966152
7.99156953125,23851.91661424244
7.999121484375,23855.030376555413
8.01219296875,23859.46939822518
8.02373046875,23865.811145917436
8.044316796875,23869.89798874159
8.061959375,23876.704900020257
8.069475390625,23879.500168460123
8.08201953125,23883.264646160158
8.094109765625,23890.862213088894
8.10615859375,23893.941963419737
8.118225,23896.267218352048
8.13782734375,23900.50720044877
8.15441640625,23909.21682992431
8.16148671875,23912.944281193923
8.174048828125,23918.653213562928
8.19463671875,23922.626567416137
8.202178125,23926.177452645217
8.222262890625,23933.631805602934
8.229816796875,23938.0471358915
8.24240546875,23941.738643304925
8.253494921875,23944.186001024766
8.27359765625,23950.12652562281
8.280647265625,23955.925281307034
8.2926859375,23957.55314679207
8.30525390625,23964.723407747944
8.318837109375,23968.23659919023
8.3319015625,23972.346032926092
8.344955078125,23978.62200216989
8.35802890625,23981.839288243606
8.370093359375,23986.831083098783
8.38915078125,23989.598362521177
8.39618359375,23997.28040826074
8.408765625,23999.143643633186
8.420866015625,24004.822799888287
8.440986328125,24011.072362513027
8.457035546875,24013.008016413474
8.46458359375,24019.37547659145
8.477633203125,24024.612062204043
8.4901890625,24026.931974098534
8.511315234375,24034.00234404729
8.52694609375,24037.515192024668
8.5339515625,24039.802501744583
8.5455234375,24046.985790416726
8.557589453125,24050.617673189317
8.5711875,24054.416818569603
8.58325390625,24058.639373359245
8.59477421875,24063.57693941129
8.615880078125,24067.99313074587
8.622423046875,24070.756323475056
8.641993359375,24078.811478653253
8.649523828125,24082.856187235713
8.66967109375,24083.321646460758
8.677734765625,24091.02820571816
8.690790234375,24092.82053920647
8.7023515625,24099.167442841357
8.7235015625,24105.909284758352
8.73102421875,24106.59948438914
8.743546484375,24111.80168660765
8.756135546875,24117.374943568375
8.768712890625,24121.338887935883
8.790348828125,24124.579388836628
8.796843359375,24130.66991543502
8.818441015625,24136.351294391974
8.825503515625,24136.84985174311
8.837565234375,24143.485061166015
8.8506375,24146.918646854345
8.862703515625,24150.560757183262
8.8742671875,24154.419556782792
8.8868328125,24158.28322944949
8.90040390625,24162.945207051805
8.922515234375,24169.455789852957
8.9305375,24174.43185280897
8.943622265625,24176.00906425831
8.9561828125,24180.216466789734
8.969265234375,24187.36623516067
8.98133828125,24189.405520579356
9.000108203125,24195.599263220876
8.992537109375,24197.348736595824
8.98821171875,24196.670992672465
8.980029296875,24191.18089729115
8.96924921875,24187.757068925304
8.9477328125,24180.783109393848
8.931266796875,24177.93493230505
8.92481171875,24173.87390283449
8.91186640625,24168.710478513105
8.898871875,24165.950359343693
8.886427734375,24161.823787788988
8.8660234375,24153.394970325724
8.859528125,24150.614573622886
8.839175,24147.6331442983
8.83265703125,24141.841352077296
8.820684765625,24136.782432709126
8.7987453125,24135.13311773999
8.782816796875,24127.974955239675
8.767880078125,24124.58293341471
8.751935546875,24119.642500136168
8.7370140625,24110.915361269574
8.721085546875,24108.52554447152
8.715094921875,24103.508461504985
8.704116796875,24102.666441449048
8.692657421875,24093.52747689527
8.671725390625,24090.11122071459
8.66373359375,24082.110848828248
8.650793359375,24079.759073414236
8.63833828125,24076.81868983861
8.62639453125,24072.228681731925
8.614930859375,24070.7676847852
8.60193671875,24063.03555199414
8.588485546875,24060.504196498132
8.576040625,24056.668804840534
8.564602734375,24050.534261259123
8.55215546875,24047.158829008848
8.539686328125,24042.742044853167
8.527728515625,24038.15162649077
8.515286328125,24036.557015480397
8.49332578125,24029.685515717654
8.486860546875,24024.36046302131
8.475412109375,24023.41516624236
8.45546640625,24015.83445668197
8.43906015625,24008.578112728566
8.423614453125,24004.629118369714
8.416632421875,24001.781174805707
8.4051828125,23997.6558611236
8.394215625,23993.990599582638
8.38223984375,23985.76888017681
8.360338671875,23983.22304114661
8.35387421875,23977.74955176071
8.33193828125,23973.234084125244
8.32494609375,23966.753812854742
8.30403828125,23961.744679761734
8.296568359375,23957.604549356
8.284105859375,23950.62845238974
8.272145703125,23950.382320003195
8.25969921875,23944.633553905074
8.2467234375,23943.809208693077
8.234240234375,23933.42438722013
8.213848046875,23931.803138618056
8.207841015625,23927.440282630392
8.1968640625,23925.07199968603
8.176944140625,23916.56067259155
8.169967578125,23913.36397819315
8.1569796875,23909.863062029795
8.1450078125,23905.934936950976
8.13258046875,23898.472446626063
8.111687109375,23894.7769256237
8.095740234375,23888.645849786688
8.089281640625,23884.56486690762
8.078309765625,23880.14619752362
8.066802734375,23872.384593509156
8.0434390625,23869.953606008345
8.036457421875,23866.956803776444
8.0235015625,23859.069278726183
8.0110421875,23853.45182222821
7.9985765625,23851.5878171388
7.98615,23845.14769629894
7.9656890625,23840.884532540684
7.95873203125,23837.430202831747
7.9467796875,23830.443147624934
7.9348234375,23824.70817076631
7.912887109375,23822.584368112737
7.906430078125,23814.68999866514
7.88401640625,23812.26210067129
7.876518359375,23805.51342355334
7.86404296875,23799.771172210418
7.84362265625,23794.406168831934
7.836159375,23789.44669978238
7.8147671875,23785.262651183904
7.807263671875,23782.000522389957
7.786799609375,23774.15022492473
7.779794140625,23771.016950311543
7.757882421875,23762.184511142124
7.750425,23760.10462264524
7.729944921875,23751.64596844905
7.714530078125,23746.416235453293
7.7080515625,23743.09112269561
7.6966109375,23735.13222661842
7.6741546875,23730.455447331755
7.667679296875,23728.13031350906
7.655755078125,23720.086028194404
7.642814453125,23717.04588412575
7.630356640625,23713.845594931652
7.6184140625,23709.270989911493
7.606457421875,23701.441200190413
7.5855328125,23696.59882149812
7.578544921875,23687.93209372138
7.5660421875,23684.427336586876
7.553080859375,23680.790256553137
7.533212109375,23678.03827273161
7.525708984375,23668.59471909035
7.512260546875,23664.969945730012
7.499798046875,23662.782224112947
7.4883140625,23655.528220913482
7.47636640625,23651.57692951499
7.454982421875,23646.17606180395
7.447501953125,23637.95763062108
7.42755546875,23635.312915292234
7.42058828125,23630.57432798073
7.407637890625,23621.574877108473
7.3952109375,23617.59165551319
7.38273671875,23615.785141324886
7.358285546875,23607.038005421393
7.351826953125,23604.034714509722
7.340348046875,23598.05599886464
7.328388671875,23590.84754836794
7.3164375,23588.989613720365
7.30398046875,23582.812275559787
7.291540625,23579.418215767328
7.27959296875,23575.34124247969
7.267624609375,23567.28987923783
7.247166015625,23563.720628958123
7.232740625,23555.06525508843
7.21531328125,23549.65263858357
7.200380859375,23543.386292143176
7.185912109375,23540.732542357786
7.178441015625,23529.31447622789
7.1564984375,23526.01746471154
7.1500359375,23523.6874113852
7.138077734375,23515.26899092529
7.116666015625,23511.051876863585
7.11020078125,23504.75050732858
7.087755859375,23498.229294884168
7.079778515625,23488.075252830076
7.0668265625,23484.505368870716
7.0543828125,23480.59347944026
7.042473046875,23475.76013648265
7.0204984375,23467.25685372567
7.014016796875,23464.10502346221
7.002542578125,23458.994920922527
6.99059296875,23454.013892575622
6.969210546875,23447.30041959289
6.960725390625,23440.350885142263
6.948238671875,23433.120627610595
6.93577109375,23429.14198236458
6.922828515625,23426.99867248248
6.909892578125,23416.24931530092
6.89644296875,23413.527023985775
6.875483203125,23409.646578017582
6.870015234375,23402.681600620148
6.85806953125,23396.03921528499
6.845133203125,23390.308018756492
6.83319765625,23387.051544593454
6.811774609375,23378.373468950213
6.8042984375,23373.35493455027
6.792313671875,23372.281871905165
6.77088671875,23360.65180383382
6.75592421875,23355.297097247796
6.749460546875,23348.34780707192
6.737017578125,23346.478223593615
6.725045703125,23340.46581532729
6.70612109375,23331.898674231456
6.690194921875,23327.237903132147
6.683710546875,23322.660196569515
6.672260546875,23317.97674070438
6.660798828125,23309.329098812887
6.639355859375,23303.375699748973
6.632397265625,23299.67814657988
6.6099484375,23292.271804830245
6.603019921875,23287.128534085346
6.591077734375,23277.62462275694
6.569641015625,23272.787881063705
6.562149609375,23269.211246521176
6.549679296875,23261.212007910362
6.5372240234375,23255.783843258898
6.5247791015625,23251.49496637113
6.5123189453125,23240.812590567835
6.491358203125,23237.360204796867
6.4768787109375,23233.61002034036
6.4694220703125,23223.59589177341
6.4564783203125,23218.248918221667
6.436027734375,23210.842140326746
6.4216046875,23204.90789257022
6.4056583984375,23196.38871389921
6.398657421875,23191.296807218183
6.3867056640625,23187.351547365415
6.3752650390625,23181.896974903975
6.36331484375,23174.335186763597
6.3508357421875,23168.28933281919
6.3393705078125,23164.80278273609
6.3189787109375,23157.999812469694
6.312001953125,23147.297866275047
6.2900791015625,23145.250365486645
6.2751111328125,23134.139691895864
6.26815078125,23129.748097390682
6.2562056640625,23124.752852150647
6.2442404296875,23121.136914127932
6.2322767578125,23112.37873436369
6.219835546875,23105.88112394074
6.1988857421875,23095.830274819575
6.1914203125,23092.31276753123
6.1714224609375,23086.80225631907
6.1645001953125,23084.38207678175
6.15255390625,23071.74268006138
6.140096875,23067.256236032328
6.11918828125,23061.10491155913
6.1121892578125,23053.163687765307
6.09923515625,23048.163978110922
6.0872986328125,23043.573205655306
6.076322265625,23038.914185948113
6.0573869140625,23029.112909842996
6.050896484375,23025.390872637334
6.0299546875,23019.33495379741
6.0234994140625,23008.31031932717
6.0110267578125,23002.77417177674
5.989610546875,22999.634377251143
5.97414296875,22989.54692923693
5.9671658203125,22985.859281226974
5.955195703125,22971.95069417165
5.942757421875,22968.97181513452
5.929834765625,22965.479843233865
5.917371875,22958.79512400338
5.8964515625,22950.630288475186
5.8815068359375,22943.290058254133
5.8745333984375,22933.75863201717
5.8540669921875,22930.72196545232
5.8470943359375,22922.96134032373
5.8336662109375,22914.579799855273
5.8197228515625,22907.06078397847
5.8067580078125,22903.679234912852
