MagneticField(Oe) Temperature(K) Moment(emu) M(emu/g) 
6266,66577148438 10,0021019 0,137843162949327 4,81969101221423 1,59574490880041E-4
6396,51245117187 10,001554 0,142174149946157 4,9711241239915 1,5633519165851E-4
6511,66577148438 10,0012841 0,144330260963978 5,04651262111811 1,53570535573119E-4
6626,8720703125 10,00165555 0,146489877602024 5,12202369237846 1,50900755196387E-4
6736,7353515625 10,00144005 0,14865203701359 5,19762367180385 1,48439852215371E-4
6841,845703125 10,000968 0,150806960355534 5,27297064180189 1,46159390812227E-4
7051,8515625 10,00140335 0,155109169089123 5,42339752059871 1,41806728507695E-4
7122,20556640625 10,00139335 0,157246388352733 5,49812546687878 1,40405944573794E-4
7346,8740234375 10,0010233 0,16153627310738 5,64812143732098 1,36112310733772E-4
7506,91333007812 10,0019789 0,163674392124652 5,7228808435193 1,33210542872964E-4
7581,80297851562 10,0017853 0,16793174570214 5,87173936021469 1,31894748892009E-4
7701,82250976563 10,0014553 0,170054353712752 5,9459564235228 1,298393982375E-4
7821,94409179688 10,0016131 0,172188755389835 6,02058585279143 1,27845454820974E-4
8036,82666015625 10,00150345 0,176412522701283 6,16827002452038 1,24427220131255E-4
8196,59545898438 10,0013351 0,178526412746685 6,24218226387011 1,22001873217238E-4
8356,703125 10,0013103 0,182732676016815 6,38925440618234 1,19664416103091E-4
8416,65625 10,00102135 0,184847891427178 6,46321298696427 1,18812028232708E-4
8526,63623046875 10,00071475 0,186944918478453 6,53653561113472 1,17279542948794E-4
8651,75341796875 10,00076195 0,18903393019492 6,60957797884336 1,15583506797953E-4
8872,17431640625 10,0011559 0,19322784025863 6,75621819086119 1,12711942342118E-4
8937,126953125 10,00090935 0,195308078971976 6,82895381020895 1,1189278223807E-4
9067,08203125 10,00073335 0,197381709195938 6,90145836349433 1,10289065054608E-4
9197,330078125 10,00099035 0,201529072751429 7,04647107522479 1,08727205776642E-4
9322,48046875 10,00098845 0,20359628145516 7,11875109983077 1,07267588637178E-4
9452,44921875 10,0008435 0,20566170781731 7,19096880480105 1,05792686832571E-4
9587,3876953125 10,0011406 0,209773359991514 7,33473286683615 1,04303698961598E-4
9717,4482421875 10,00103855 0,211851916715219 7,40740967535731 1,02907674430267E-4
9832,13671875 10,00066945 0,213901323929399 7,47906727025871 1,01707291975811E-4
9956,94677734375 10,000813 0,21592951883906 7,54998317619091 1,00432393821309E-4
10182,2602539062 10,0004082 0,220003883705579 7,69244348620906 9,82100216517616E-5
10342,4951171875 10,0000429 0,224070146781237 7,83462051682647 9,66884672092489E-5
10407,1640625 10,0006933 0,226111908649731 7,90601079194864 9,60876559641533E-5
10527,1005859375 10,0011015 0,228116159097925 7,97608947894843 9,49929177399367E-5
10647,4946289062 10,00055125 0,230141766719629 8,04691492026675 9,39188076493755E-5
10852,0668945312 10,0006037 0,234165453573229 8,18760327179123 9,21483446166316E-5
10922,4750976562 10,00037435 0,236156295642044 8,2572131343372 9,15543401160589E-5
11047,287109375 10,0003214 0,238167293832351 8,32752775637591 9,05199611542073E-5
11172,25 10,00059365 0,242131457540229 8,46613487902899 8,95074850634384E-5
11382,3408203125 10,0001812 0,244129454032249 8,53599489623248 8,78553907132562E-5
11552,0625 10,0006628 0,248102550498253 8,67491435308577 8,65646286106918E-5
11621,9560546875 10,0007267 0,2500698733006 8,74370186365735 8,60440355560171E-5
11837,3217773437 10,0012321 0,253997955279938 8,88104738741042 8,44785686162534E-5
11907,1669921875 10,0009408 0,255955232298828 8,94948364681217 8,39830331308965E-5
12157,095703125 10,00080015 0,259867612475066 9,08628015647084 8,22564882616617E-5
12217,0375976563 10,00071905 0,261807210453995 9,1540982676222 8,18529035379116E-5
12332,20703125 10,0002832 0,263762958353531 9,22248106131227 8,10884862268355E-5
12552,025390625 10,0002766 0,267643933222508 9,35817948330448 7,96684175564918E-5
12616,986328125 10,00020125 0,26956395879998 9,42531324475455 7,92582296590797E-5
12736,798828125 10,00020695 0,271495968148948 9,49286601919399 7,8512663463902E-5
12851,93359375 10,0002985 0,273402177833875 9,55951670747815 7,78093033787778E-5
13052,1079101562 9,99974105 0,277243845093775 9,69384073754458 7,66159770424418E-5
13122,0239257813 9,99992845 0,279159529600644 9,76082271330923 7,62077561857866E-5
13241,9428710938 10,00038815 0,281063356501311 9,82739008745842 7,5517619259854E-5
13362,0512695313 10,00057745 0,284834435536022 9,95924599776301 7,48388087898032E-5
13562,5766601562 9,99962565 0,286726335993183 10,025396363398 7,37323021323651E-5
13627,373046875 9,9996533 0,288611551510492 10,0913129898773 7,33817146239581E-5
13747,3041992187 9,99998375 0,29049755516124 10,1572571734699 7,27415343043644E-5
13862,2998046875 9,99988985 0,292348894133107 10,2219893053534 7,21381021972885E-5
13982,2412109375 9,99974585 0,29610039988811 10,3531608352486 7,15192925736224E-5
14231,8979492187 10,00037765 0,299795113117708 10,4823466125073 7,02646972011838E-5
14317,0537109375 10,00003625 0,301647995332324 10,5471327039274 6,98467729597222E-5
14442,3603515625 9,9999294 0,303504729538243 10,6120534803581 6,92407595197423E-5
14661,9453125 10,0002241 0,307175406406368 10,7403988253975 6,82037736934848E-5
14821,869140625 10,000411 0,310832117545582 10,8682558582371 6,74678740253561E-5
14901,8056640625 9,9999628 0,312655620286978 10,9320146953489 6,71059616897045E-5
15016,8994140625 9,9997144 0,314452654333645 10,994848053624 6,65916426838123E-5
15126,8481445313 9,9996815 0,316274777041544 11,0585586378162 6,61076246978471E-5
15256,8979492187 9,999434 0,318106725944527 11,1226127952632 6,55441232764626E-5
15376,92578125 9,99949645 0,321694695782876 11,2480662861145 6,50325048209155E-5
15571,8813476562 9,9993277 0,323469502269263 11,3101224569672 6,42183161863428E-5
15636,6909179687 9,99923135 0,325271639521173 11,3731342489921 6,39521498024152E-5
15857,4287109375 9,9995842 0,328805473507576 11,4966948778873 6,30619262573295E-5
16007,5068359375 10,0001307 0,330597303502803 11,5593462763218 6,24706901736228E-5
16087,4970703125 9,99972725 0,334113457091909 11,6822887095073 6,21600734800056E-5
16217,7021484375 9,99955125 0,335890133329901 11,7444102562902 6,16610165143738E-5
16342,7426757813 9,9999175 0,337624810484164 11,8050633036421 6,1189239764628E-5
16552,654296875 9,9994254 0,341127323467878 11,9275287925831 6,04132716158273E-5
16622,9541015625 9,9993658 0,342873944803802 11,9885994686644 6,01577790499947E-5
16743,1953125 9,99981545 0,344622749563743 12,0497464882428 5,97257561257395E-5
16853,455078125 10,0001621 0,346341897163778 12,109856544188 5,9335014414816E-5
16973,5849609375 10,0000205 0,349756071903357 12,2292332833342 5,89150731740743E-5
17183,5029296875 10,0000229 0,351487522166175 12,2897735023138 5,81953519076908E-5
17258,7724609375 10,00007105 0,353205557547747 12,3498446695016 5,79415484075326E-5
17378,7421875 10,00004675 0,356593436608187 12,4683019793072 5,754156366502E-5
17589,111328125 9,9993486 0,358307930257991 12,52824930972 5,68533555416753E-5
17749,115234375 9,9997559 0,361664238064091 12,6456027295137 5,63408365315745E-5
17894,1357421875 9,999198 0,363352135619242 12,7046201265469 5,58842301415197E-5
18054,33203125 9,9998584 0,366656802066854 12,8201679044355 5,53883687454686E-5
18124,5029296875 9,99972395 0,36833111878651 12,8787104470808 5,51739269142672E-5
18249,6435546875 9,9996076 0,369988111049605 12,9366472394967 5,47955907743275E-5
18374,5888671875 9,99981835 0,373289747755766 13,0520890823694 5,44229863986646E-5
18585,1533203125 9,9988365 0,374928494798253 13,1093879300088 5,38063895823263E-5
18639,9814453125 9,9987588 0,376583960737683 13,1672713544644 5,36481220721105E-5
18844,9794921875 9,99877595 0,379814645209628 13,280232349987 5,30645310818495E-5
18914,88671875 9,9993715 0,381451644086422 13,3374700729518 5,28684107322048E-5
19030,1630859375 9,99971915 0,383045048920283 13,3931835286812 5,25481571274057E-5
19140,404296875 9,9994798 0,384667265350648 13,4499043828898 5,22455003817901E-5
19350,544921875 9,9993143 0,387874767747478 13,5620548163454 5,16781312380274E-5
19425,546875 9,99963615 0,389487484726998 13,618443521923 5,14786021950798E-5
19545,447265625 9,99968335 0,391060308134831 13,6734373473717 5,11628097535901E-5
19750,859375 9,99966385 0,394272148304749 13,785739451215 5,06307083156983E-5
19815,865234375 9,9998188 0,395836263597032 13,840428797099 5,04646144981486E-5
19965,9931640625 9,9995017 0,398929207576457 13,9485736914845 5,00851618941719E-5
20121,0234375 9,9994979 0,400542961190489 14,0049986430241 4,96992612282474E-5
20336,029296875 9,9993544 0,403672083828677 14,1144085254782 4,91738079937595E-5
20406,1640625 9,99909115 0,405202984542604 14,1679365224687 4,90048005562045E-5
20516,427734375 9,99892425 0,406737611531739 14,2215948088021 4,87414287198016E-5
20631,6611328125 9,99911595 0,408272053628549 14,2752466303688 4,84691946791238E-5
20856,7763671875 9,9990368 0,411324049192425 14,3819597619729 4,79460479603756E-5
20927,0986328125 9,99923705 0,412890541104684 14,4367322064575 4,77849327107417E-5
21151,9130859375 9,9993658 0,415876806828542 14,5411470919071 4,7277047515141E-5
21221,892578125 9,9993348 0,417397174256016 14,5943067921684 4,71211507794915E-5
21337,091796875 9,99941445 0,418885460081957 14,6463447581104 4,68667431119389E-5
21552,5712890625 9,99901105 0,421892188345214 14,7514751169655 4,639817618919E-5
21622,591796875 9,99887135 0,423352420433282 14,8025321829819 4,62479248276113E-5
21747,6787109375 9,99893765 0,424851928617999 14,8549625390909 4,59819189574965E-5
21883,107421875 9,99869685 0,427824195281032 14,9588879468892 4,56973491342628E-5
22013,3466796875 9,9987898 0,429255712585262 15,0089409994847 4,54269863892497E-5
22133,3056640625 9,99927425 0,430753397681659 15,0613076112468 4,51807793728564E-5
22258,4423828125 9,99905255 0,432228149287382 15,1128723527057 4,49267735271619E-5
22473,5009765625 9,9989634 0,435092091397543 15,2130101887253 4,44968499141676E-5
22538,70703125 9,999198 0,436527305811071 15,2631925108766 4,43681174174497E-5
22653,8037109375 9,99928525 0,43797357781462 15,3137614620497 4,41426973041701E-5
22873,794921875 9,9987402 0,440844372296028 15,4141388914695 4,37181501108793E-5
22943,923828125 9,99864485 0,442277197633239 15,4642376794839 4,35845240548692E-5
23054,1552734375 9,998673 0,443705633916638 15,5141830040783 4,33761284306165E-5
23169,0810546875 9,9989462 0,446524989163015 15,6127618588467 4,31609694678712E-5
23379,078125 9,9986191 0,447903878611259 15,6609747766174 4,27732862114297E-5
23534,54296875 9,9987087 0,450719428070377 15,7594205619013 4,24907337834364E-5
23609,53125 9,9988575 0,452114793541117 15,8082095643747 4,23557752761398E-5
23734,8115234375 9,9992032 0,453489023303667 15,8562595560723 4,21322073281486E-5
23855,029296875 9,9990239 0,454835643136022 15,9033441655952 4,19198814453353E-5
24079,8916015625 9,9989176 0,457637125165 16,0012980826923 4,15284261468649E-5
24145,021484375 9,99902155 0,458976613671429 16,0481333451549 4,14164054750223E-5
24260,0107421875 9,9993067 0,46031564900269 16,0949527623318 4,12200971643029E-5
24375,1748046875 9,9997802 0,463044476024482 16,1903662945623 4,10253468134183E-5
24500,23828125 9,999465 0,464386037092265 16,2372740242051 4,08159295644606E-5
24625,5791015625 9,99893715 0,46571320169177 16,2836783808311 4,06081820807434E-5
24740,8037109375 9,99913075 0,46705995333105 16,3307675989878 4,04190588019546E-5
24850,546875 9,9995122 0,468398196018187 16,3775593013352 4,02405631163801E-5
25050,9130859375 9,9994678 0,471073057621101 16,4710859308077 3,99187046224418E-5
25200,916015625 9,9986258 0,472368439148154 16,5163789911942 3,96810972815426E-5
25271,1044921875 9,9989257 0,475036261486961 16,6096594925511 3,95708861996573E-5
25396,2353515625 9,999331 0,476330490779273 16,6549122650096 3,9375914821898E-5
25521,41015625 9,9992385 0,477609584217627 16,6996358118051 3,91827878584173E-5
25646,39453125 9,9988308 0,478907287821011 16,7450100636717 3,89918356274799E-5
25861,796875 9,9990048 0,481490705102764 16,8353393392575 3,86670734765022E-5
25932,1162109375 9,9988999 0,482736032863997 16,8788822679719 3,85622211417603E-5
26052,28515625 9,99883125 0,484048091453375 16,9247584424257 3,83843487817842E-5
26262,4267578125 9,99873355 0,486577582629292 17,0132021898354 3,80772123315878E-5
26467,84375 9,99862955 0,48914643796102 17,1030223063294 3,77816950049057E-5
26537,806640625 9,99886845 0,490385310190758 17,1463395171594 3,76820893128811E-5
26743,1572265625 9,9989538 0,49289544711167 17,2341065423661 3,73927428062516E-5
26812,880859375 9,99926995 0,494149931670726 17,2779696388366 3,72955075303053E-5
26942,7685546875 9,9992857 0,495389079006974 17,3212964687753 3,71157105837225E-5
27058,2197265625 9,9990144 0,496579379115066 17,3629153536736 3,69573464221048E-5
27268,390625 9,9993019 0,499064144195951 17,4497952516067 3,667249797585E-5
27338,423828125 9,99933575 0,500259569989575 17,4915933562788 3,65785535511096E-5
27463,58984375 9,99897335 0,50148479488535 17,5344333875996 3,64118458544331E-5
27578,6962890625 9,9986119 0,503922251503193 17,6196591434683 3,62598720954258E-5
27698,8125 9,9988451 0,505114551003184 17,6613479371743 3,61026307535747E-5
27904,0322265625 9,9984541 0,506341580304134 17,7042510595851 3,583711457472E-5
28094,306640625 9,99828485 0,508694762212919 17,7865301473049 3,55944004168438E-5
28254,283203125 9,9988575 0,511083667879531 17,8700583174661 3,53928638999908E-5
28324,3603515625 9,998744 0,512248756557161 17,9107956838168 3,53052986047339E-5
28434,4267578125 9,9983163 0,513450682042151 17,9528210504249 3,51686358412429E-5
28634,3056640625 9,9979315 0,515764597599153 18,0337271887816 3,4923144696854E-5
28714,626953125 9,99799155 0,516937825638049 18,0747491481835 3,48254567831385E-5
28844,837890625 9,99811025 0,51811973713338 18,1160747249434 3,46682482249281E-5
28964,8916015625 9,9984722 0,519231627644184 18,1549520155309 3,45245552359E-5
29069,9794921875 9,9988036 0,520391701549567 18,1955140401947 3,43997490699554E-5
29275,34765625 9,9984751 0,522681886174736 18,2755904256901 3,41584329498649E-5
29350,3623046875 9,99868965 0,523802992836228 18,3147899593087 3,40711296718914E-5
29465,3232421875 9,99882315 0,524944073937419 18,3546878999098 3,39381988712831E-5
29660,48828125 9,9983654 0,527221534653016 18,4343193934621 3,37148866369862E-5
29730,6435546875 9,99855615 0,528303941188647 18,4721657758268 3,3635329762054E-5
29855,646484375 9,9984751 0,530545259582674 18,5505335518417 3,34945016355064E-5
30096,0419921875 9,9983807 0,531678804056353 18,5901679739984 3,32269605504799E-5
30176,23046875 9,99832775 0,533862842088336 18,6665329401516 3,31386652496435E-5
30306,4404296875 9,99830005 0,534985550866385 18,7057884918316 3,29962867899334E-5
30426,46484375 9,9983253 0,536043206021088 18,7427694412968 3,28661251031078E-5
30541,7490234375 9,9983916 0,537147139005032 18,7813684966794 3,27420672350037E-5
30657,072265625 9,998271 0,538228941751781 18,8191937675448 3,26189008309601E-5
30762,0771484375 9,9983902 0,539303816272807 18,8567767927555 3,25075577690888E-5
30967,279296875 9,99814985 0,541418686289505 18,9307232968358 3,22921490910864E-5
31037,3740234375 9,99799345 0,542544974473489 18,9701040025695 3,22192205837022E-5
31257,6826171875 9,99857235 0,544661741705598 19,0441168428531 3,19921349335774E-5
31407,5908203125 9,9986782 0,545671440099571 19,0794209825025 3,18394367056406E-5
31467,7314453125 9,998312 0,546734753974782 19,116599789328 3,17785856834927E-5
31582,8251953125 9,9979701 0,54887268541811 19,1913526369969 3,16627785454868E-5
31707,822265625 9,99806975 0,54986387913861 19,2260097600913 3,15379590443875E-5
31912,9296875 9,998126 0,55089866176287 19,2621909707297 3,13352615943528E-5
31993,0859375 9,99829195 0,55300805155827 19,3359458586808 3,12567534733457E-5
32118,2841796875 9,99847175 0,554037014871517 19,3719235969062 3,11349135092474E-5
32233,318359375 9,9984856 0,555063204967904 19,4078043695071 3,10237993138287E-5
32353,3525390625 9,99829915 0,556093090820739 19,4438143643615 3,09086979098265E-5
32473,552734375 9,99831105 0,558091196378929 19,5136781950675 3,07942899928361E-5
32598,6884765625 9,99858715 0,559087710612051 19,5485213500717 3,06760807484317E-5
32723,888671875 9,9985857 0,560130857417486 19,5849950145974 3,05587153784527E-5
32848,951171875 9,99816845 0,561107513749159 19,6191438373832 3,04423722622898E-5
32973,880859375 9,99785995 0,562091182181436 19,6535378385117 3,03270338200329E-5
33099,025390625 9,99795675 0,564100572778539 19,7237962509979 3,02123699474016E-5
33229,328125 9,99824145 0,565088706580907 19,7583463839478 3,00938976628797E-5
33354,447265625 9,9985156 0,566070348490503 19,79266952764 2,99810094898679E-5
33469,5 9,99813555 0,567042812754103 19,826671774619 2,98779485800505E-5
33594,54296875 9,99782325 0,569009027718692 19,8954205496046 2,97667392269694E-5
33719,673828125 9,9980693 0,569985334324916 19,9295571442278 2,96562773737721E-5
33839,865234375 9,99821855 0,570919880600293 19,9622335874228 2,95509451079074E-5
34059,93359375 9,9981546 0,572848859946341 20,0296804177042 2,93600102668286E-5
34140,158203125 9,9981918 0,573792147271347 20,0626624920051 2,92910183382942E-5
34265,216796875 9,99840785 0,574750724013421 20,0961791613084 2,91841141974389E-5
34475,330078125 9,99768305 0,576688194453966 20,1639228830058 2,9006248750451E-5
34540,5 9,99770215 0,577650112551571 20,1975563829221 2,89515206786236E-5
34750,375 9,997777 0,579500320341446 20,2622489629876 2,87766678776848E-5
34900,818359375 9,9979572 0,580416502031888 20,2942832878282 2,86526232623821E-5
34970,923828125 9,9979 0,582304047754388 20,3602813900136 2,8595183956672E-5
35100,94921875 9,9977622 0,583219371741889 20,3922857252409 2,84892580473529E-5
35221,00390625 9,9978881 0,584127457546894 20,4240369771641 2,83921492601904E-5
35336,32421875 9,99803735 0,585037454153738 20,4558550403405 2,82994913055893E-5
35461,419921875 9,99800775 0,585901035710207 20,4860501996576 2,81996604254172E-5
35676,9453125 9,99838875 0,587780912067062 20,551780142205 2,80293055148316E-5
35746,921875 9,9985771 0,588686423847615 20,5834413932732 2,79744366101452E-5
35871,568359375 9,99859665 0,589618952129589 20,6160472772584 2,7877231070067E-5
36106,955078125 9,9983625 0,591349889900135 20,6765695769278 2,76954951708414E-5
36267,01953125 9,998251 0,593090266614708 20,7374219096052 2,75732611316002E-5
36332,408203125 9,99811605 0,594021537738728 20,7699838370185 2,75236365948896E-5
36537,39453125 9,9973526 0,595766464328676 20,8309952562474 2,73692202968855E-5
36612,40625 9,9973235 0,596656846209569 20,8621274898451 2,73131460732658E-5
36737,6484375 9,99751235 0,597522428748129 20,8923926135709 2,72200329234804E-5
36857,685546875 9,9979563 0,598390295149063 20,9227375926246 2,71313834594475E-5
36977,671875 9,9983449 0,600099651760615 20,9825053063152 2,70433466817602E-5
37107,8671875 9,9980278 0,600956229251362 21,0124555682294 2,694846337967E-5
37233,015625 9,9977188 0,601868046383919 21,044337286151 2,68578836071648E-5
37433,12109375 9,9978971 0,603576602607442 21,1040770142462 2,67143099688517E-5
37588,326171875 9,9983273 0,604363367188868 21,131586265345 2,66040045366063E-5
37663,314453125 9,99815945 0,606087714482931 21,1918781287738 2,65510355240928E-5
37873,494140625 9,99750995 0,606925258614301 21,2211628886119 2,64036900394503E-5
37948,619140625 9,99766495 0,607752614219069 21,2500914062612 2,6351419963249E-5
38068,748046875 9,9976101 0,608564534878211 21,2784802404969 2,62682660004651E-5
38263,720703125 9,9973249 0,61025099065326 21,3374472256385 2,61344161420855E-5
38413,927734375 9,9972334 0,611102342091674 21,3672147584501 2,60322247418907E-5
38564,42578125 9,9972992 0,61268709898244 21,4226258385468 2,59306337315205E-5
38634,54296875 9,9974065 0,613509748594831 21,4513898110081 2,58835726569578E-5
38759,525390625 9,99746755 0,614378989142142 21,4817828371378 2,58001095194493E-5
38874,552734375 9,99758005 0,61593063655923 21,5360362433297 2,57237686265583E-5
39089,771484375 9,9975948 0,616752134813815 21,564759958525 2,55821398290783E-5
39160,09765625 9,9975576 0,617525954451185 21,5918165892023 2,55361978097723E-5
39275,072265625 9,99759385 0,61836187123875 21,6210444489073 2,54614426483242E-5
39480,291015625 9,9976244 0,619917199886528 21,675426569459 2,53290939421959E-5
39550,55078125 9,9976964 0,620730138681622 21,7038510028539 2,52840979517807E-5
39665,447265625 9,99789 0,621501146557909 21,7308093202066 2,52108590457424E-5
39870,77734375 9,9984231 0,623114630007252 21,7872248254284 2,50810259197707E-5
40036,04296875 9,9986334 0,624659143685346 21,8412288001869 2,49774934246261E-5
40200,861328125 9,9983654 0,625404054200535 21,8672746223963 2,48750889150822E-5
40375,908203125 9,998332 0,62691114326146 21,919970044107 2,47672447383512E-5
40450,90234375 9,99822855 0,627705599813654 21,9477482452327 2,47213273884979E-5
40566,296875 9,9981251 0,628456131453046 21,9739906102464 2,46510053180692E-5
40676,517578125 9,99826335 0,630035277024237 22,0292054903579 2,45842087656437E-5
40896,279296875 9,9985981 0,630761301500602 22,0545909615595 2,44521021763565E-5
40966,7890625 9,9984212 0,632267556291791 22,1072572129997 2,44100165740198E-5
41101,76953125 9,99815415 0,633023262439651 22,1336805048829 2,43298527388144E-5
41231,9609375 9,9980831 0,633799673686458 22,1608277512748 2,42530303498253E-5
41351,91015625 9,99804165 0,634497371816439 22,1852227907846 2,41826797413096E-5
41472,005859375 9,9979129 0,635249927429688 22,211535924115 2,41126509142297E-5
41597,453125 9,99778035 0,636732745841146 22,2633827217184 2,40399333342599E-5
41712,416015625 9,99775555 0,637465825139995 22,2890148650348 2,39736772769386E-5
41907,607421875 9,9978132 0,638199794957392 22,3146781453634 2,38620160280975E-5
42067,62890625 9,99784945 0,639687119441575 22,3666824979572 2,37712470609778E-5
42137,634765625 9,99774645 0,640344625492907 22,3896722200317 2,37317544176869E-5
42267,7109375 9,9975252 0,641082714443696 22,4154795260034 2,36587214642087E-5
42482,994140625 9,99724245 0,6425625652229 22,4672225602412 2,35388305421659E-5
42547,90625 9,99719475 0,643264456313891 22,4917642067794 2,35029191360033E-5
42663,087890625 9,997262 0,643932666411659 22,5151281962118 2,34394660453011E-5
42863,171875 9,9974985 0,645360877525627 22,5650656477492 2,33300513297582E-5
42938,259765625 9,99756 0,646078354399319 22,5901522517244 2,32892531150172E-5
43058,48046875 9,99780985 0,646778414941321 22,6146298930532 2,32242287492183E-5
43173,70703125 9,9980216 0,648144232926915 22,6623857666753 2,31622454675059E-5
43374,109375 9,99823665 0,648909797800751 22,689153769257 2,30552284394889E-5
43524,26171875 9,9980268 0,649560548158311 22,7119072782626 2,29756912698925E-5
43684,607421875 9,99850895 0,650961293138086 22,7608843754576 2,28913582842283E-5
43759,697265625 9,99862625 0,651598483721841 22,7831637664979 2,28520776533237E-5
43889,787109375 9,9984422 0,652993229570334 22,8319311038578 2,27843438271405E-5
44019,92578125 9,9983034 0,653659412437898 22,8552242111153 2,27169851437129E-5
44255,177734375 9,997735 0,65502650187595 22,9030245411171 2,25962260507035E-5
44330,2109375 9,99760675 0,655679590845046 22,9258598197569 2,25579797355324E-5
44455,263671875 9,99741555 0,656335507612753 22,9487939724739 2,24945240991262E-5
44580,373046875 9,9973216 0,657689481923171 22,9961357315794 2,24313959631636E-5
44710,396484375 9,99739885 0,658359316786553 23,0195565309984 2,23661626518895E-5
44835,453125 9,99780225 0,659008690816634 23,0422619166655 2,23037781554706E-5
45035,98046875 9,9987907 0,660319745026905 23,0881029729687 2,22044682849503E-5
45190,8203125 9,9983196 0,660985743132095 23,1113896200033 2,21283878691486E-5
45260,931640625 9,9981775 0,661643018692829 23,134371282966 2,2094109947627E-5
45380,92578125 9,998157 0,662271870403317 23,1563591050111 2,20356897261265E-5
45576,224609375 9,9978952 0,663574499808621 23,201905587714 2,19412645204996E-5
45646,40625 9,9977512 0,664185966953501 23,2232855578147 2,19075296864142E-5
45766,447265625 9,9978809 0,664910136751479 23,2486061801216 2,18500683305408E-5
45876,34375 9,99794145 0,665540144678575 23,2706344293208 2,17977266333479E-5
46067,03515625 9,9973621 0,666769115209463 23,3136054269043 2,17074964040599E-5
46221,677734375 9,998517 0,667441403578009 23,3371120132171 2,16348702387387E-5
46387 9,9983983 0,6686747763326 23,3802369347063 2,15577640287149E-5
46532,02734375 9,998476 0,669946094376806 23,4246886145736 2,14905744942642E-5
46687,05078125 9,9980211 0,670548368489325 23,4457471499764 2,14192154626655E-5
46842,451171875 9,9977789 0,671774910428848 23,4886332317779 2,13481569598223E-5
46922,44140625 9,99768685 0,672413219323325 23,5109517245918 2,13117640521322E-5
