MagneticField(Oe) Temperature(K) Moment(emu) M(emu/g) ChiT(emu/Oeg)
85339,515625 3,00847245 0,881165703162915 30,8099896210809 1,1717901052945E-5
85455,234375 3,00788365 0,881429002647732 30,8191958967738 1,17020333197114E-5
85575,89453125 3,00951575 0,881562127307838 30,8238506051692 1,1685533706397E-5
85711,875 3,0091971 0,881701382886591 30,8287196813493 1,16669948008954E-5
85832,5390625 3,00786735 0,881856158303739 30,8341314092216 1,16505932472979E-5
85947,7421875 3,00894895 0,882037142064393 30,840459512741 1,16349769586552E-5
86158,80078125 3,00821125 0,882199015122307 30,8461194098709 1,16064753795601E-5
86224,23046875 3,0091598 0,882300298427944 30,8496607841938 1,15976680170248E-5
86419,93359375 3,0066159 0,882595555698719 30,8599844649902 1,15714044019159E-5
86495,23828125 3,00798145 0,882743812261223 30,8651682608819 1,15613300786383E-5
86696,7109375 3,0081732 0,882760873412425 30,8657648046302 1,15344629477455E-5
86777,34765625 3,00850425 0,88304335309197 30,8756417165024 1,15237446984585E-5
86907,90234375 3,00856315 0,883109050087541 30,8779388142497 1,1506433512164E-5
87023,515625 3,00773165 0,883341692340071 30,8860731587437 1,14911468793008E-5
87235,015625 3,0064218 0,883588810837528 30,8947136656478 1,14632867643279E-5
87310,2421875 3,0078876 0,883614109724362 30,8955982421105 1,14534099888589E-5
87435,46484375 3,008317 0,883804793577756 30,9022655097117 1,14370067316167E-5
87561,35546875 3,007921 0,884009078238095 30,9094083300033 1,1420563268426E-5
87687,12890625 3,0084771 0,884154374432839 30,9144886165328 1,14041822611063E-5
87903,48828125 3,0092323 0,884273153206274 30,9186417204991 1,13761128204659E-5
87968,43359375 3,0086042 0,884496398099918 30,9264474860111 1,13677140668224E-5
88184,41015625 3,0080116 0,884704645912403 30,933728878056 1,13398728667363E-5
88255,03515625 3,00822595 0,884722920257161 30,9343678411595 1,13307982737706E-5
88375,65234375 3,0075318 0,884966130199355 30,9428716852921 1,13153337314032E-5
88506,375 3,00733375 0,885091986389195 30,9472722513705 1,12986211445221E-5
88627,03515625 3,00795875 0,885225485934741 30,9519400676483 1,12832387796454E-5
88742,671875 3,00721095 0,885366928106002 30,9568855981119 1,12685360815884E-5
88868,328125 3,00661325 0,885508548896848 30,9618373740157 1,12526028237352E-5
89004,0390625 3,00710515 0,885679431114861 30,9678122767434 1,12354451610649E-5
89225,15234375 3,0064144 0,885918072936964 30,9761563963973 1,12076020464206E-5
89305,375 3,0081651 0,886100467780402 30,9825338384756 1,11975343029465E-5
89436,22265625 3,0085524 0,886158279596273 30,9845552306389 1,11811520019525E-5
89561,828125 3,0081116 0,886312499615753 30,9899475390123 1,11654710598841E-5
89692,65234375 3,00805525 0,886574570432415 30,9991108542802 1,11491852885281E-5
89813,3828125 3,0075182 0,886649319314806 31,0017244515666 1,11341981415806E-5
90001,08203125 3,00632955 0,886876347535588 31,0096625012443 1,11109775286122E-5
89925,37109375 3,0070899 0,886940473517341 31,0119046684385 1,1120332202549E-5
89882,1171875 3,0069691 0,886915631187594 31,0110360555103 1,11256836319725E-5
89800,29296875 3,00656065 0,886714394769087 31,0039998171009 1,11358211308731E-5
89692,4921875 3,0059193 0,886588896228517 30,9996117562419 1,11492051966794E-5
89477,328125 3,0073843 0,886333269587911 30,9906737618151 1,11760154326803E-5
89312,66796875 3,00714385 0,886228871227442 30,987023469491 1,11966199503736E-5
89248,1171875 3,0074159 0,886080016431786 30,9818187563562 1,1204718166761E-5
89118,6640625 3,00573805 0,885890753960828 30,9752011874415 1,12209940590973E-5
88988,71875 3,00530815 0,885789583314829 30,9716637522668 1,12373794571573E-5
88864,27734375 3,0052632 0,885638326110226 30,9663750388191 1,12531157613733E-5
88660,234375 3,0066192 0,885329372454458 30,9555724634426 1,1279013720744E-5
88595,28125 3,0057403 0,885227458546658 30,9520090400929 1,1287282865305E-5
88391,75 3,0075397 0,885118175898971 30,9481879684955 1,13132730147327E-5
88326,5703125 3,00680025 0,884905880949185 30,9407650681533 1,13216215286294E-5
88206,84765625 3,0055158 0,884720449049653 30,9342814353025 1,13369883016009E-5
87987,453125 3,0046747 0,884659994319027 30,9321676335324 1,13652568006411E-5
87828,16796875 3,0056779 0,88439761582018 30,9229935601462 1,13858688291871E-5
87678,80078125 3,0041969 0,88427328313083 30,9186462633157 1,14052654813893E-5
87519,35546875 3,0057465 0,884092194273567 30,9123144850898 1,14260439264439E-5
87370,140625 3,0047972 0,883772305811281 30,901129573821 1,14455578627495E-5
87210,85546875 3,004946 0,883684708394491 30,8980667270801 1,14664624561369E-5
87150,94921875 3,0042299 0,883500809985189 30,8916367127688 1,14743443297443E-5
87041,16796875 3,0045664 0,883469946204397 30,8905575595943 1,14888164225809E-5
86926,57421875 3,00566955 0,88313496249866 30,8788448426105 1,1503961924043E-5
86717,25390625 3,00545 0,883009741512364 30,8744664864463 1,15317304798547E-5
86637,3359375 3,00473045 0,882716492292939 30,8642130172356 1,15423678392119E-5
86507,93359375 3,0055952 0,882630289262101 30,8611989252483 1,15596334169315E-5
86383,3828125 3,00591995 0,882522511123707 30,8574304588709 1,15763005272734E-5
86263,9453125 3,0055112 0,882354266907868 30,8515477939814 1,15923285954218E-5
86149,30859375 3,0063827 0,8823007148705 30,8496753451224 1,16077542155985E-5
86019,3671875 3,00566955 0,882017297807183 30,8397656575938 1,16252889633594E-5
85884,85546875 3,0048463 0,881924512367477 30,8365214114502 1,16434963363693E-5
85760,40625 3,00443005 0,881783928201418 30,8316058811685 1,16603925252511E-5
85646,02734375 3,0046054 0,881559069889537 30,8237437024314 1,16759647938647E-5
85521,5546875 3,00434275 0,881435345281896 30,8194176671992 1,16929586190762E-5
85396,86328125 3,003468 0,881273450494451 30,8137570102955 1,17100319798229E-5
85277,28515625 3,00399495 0,881105191240914 30,8078738196124 1,17264521046577E-5
85152,86328125 3,00429165 0,88104674165373 30,8058301277528 1,17435863160246E-5
84933,2578125 3,004272 0,88079487061944 30,7970234482322 1,17739508145044E-5
84868,60546875 3,0049418 0,880599683749532 30,7901987325011 1,17829201325597E-5
84754,12109375 3,00367865 0,880565034417413 30,7889872173921 1,17988362936813E-5
84554,6640625 3,0045316 0,880287167689109 30,7792715975213 1,18266687129267E-5
84390,6015625 3,0036793 0,880021190403247 30,7699716924212 1,18496607618017E-5
84236,14453125 3,00315235 0,879876442192824 30,7649105661827 1,18713885300035E-5
84166,32421875 3,0040773 0,879772052392078 30,7612605731496 1,18812364598575E-5
84051,828125 3,00360155 0,8796208412941 30,7559734718217 1,18974211781905E-5
83942,15625 3,00348665 0,879486493153647 30,7512759843932 1,191296536417E-5
83822,3984375 3,0038425 0,879185130562963 30,7407388308728 1,19299855246402E-5
83603,38671875 3,0036976 0,879091814237297 30,7374760222831 1,19612379264503E-5
83538,7421875 3,0029236 0,878891186502391 30,7304610665172 1,19704938548815E-5
83319,3828125 3,00376035 0,878725674526416 30,7246739344901 1,20020092113545E-5
83249,4609375 3,0033133 0,878488143756755 30,7163686628236 1,20120897929988E-5
83040,3828125 3,0042031 0,878304536745682 30,7099488372616 1,20423336951365E-5
82965,68359375 3,0036751 0,878152782548869 30,704642746464 1,20531761649383E-5
82841,05859375 3,00292815 0,877897077561771 30,6957020126493 1,20713088047796E-5
82721,45703125 3,0026238 0,877888055714878 30,6953865634573 1,20887619233088E-5
82596,9921875 3,0031594 0,877677337863898 30,68801880643 1,21069783961375E-5
82467,234375 3,00379205 0,877647121944766 30,686962305761 1,21260280835021E-5
82342,40234375 3,00258875 0,877266472040724 30,6736528685568 1,21444112818734E-5
82138,48046875 3,0031406 0,877207046067306 30,6715750373184 1,21745617193449E-5
82078,41015625 3,00178875 0,877047127987119 30,6659834960531 1,21834718544905E-5
81968,640625 3,0018581 0,876960319881861 30,6629482476175 1,21997875330752E-5
81769,44140625 3,0022256 0,876648341881064 30,6520399259113 1,22295075373178E-5
81699,67578125 3,00265835 0,876531168810813 30,647942965413 1,22399506538739E-5
81569,796875 3,002272 0,876402844659539 30,6434561069769 1,22594396248458E-5
81450,078125 3,0025371 0,876258861401068 30,6384217273101 1,22774590647454E-5
81325,8046875 3,0033506 0,875985327933644 30,6288576200575 1,22962201707388E-5
81116,87109375 3,0016479 0,87584987064932 30,6241213513748 1,23278916767421E-5
80957,40234375 3,00181365 0,875625139445695 30,6162636169824 1,23521749839989E-5
80892,81640625 3,00253855 0,875475553268855 30,6110333310789 1,23620371304409E-5
80783,09765625 3,0022359 0,875313589379406 30,6053702580212 1,23788271187028E-5
80668,02734375 3,0019485 0,875029092064647 30,5954227994632 1,2396485112233E-5
80434,390625 3,0022559 0,874939985558453 30,5923071873585 1,24324930198351E-5
80364,57421875 3,00257695 0,874830139425328 30,588466413473 1,24432936990126E-5
80235,015625 3,00224175 0,874541026544445 30,5783575714841 1,2463386368288E-5
80110,421875 3,0012722 0,874335121774444 30,5711581040015 1,24827703636407E-5
79985,765625 3,0014051 0,874266797695858 30,5687691502048 1,25022245169013E-5
79861,5 3,0024854 0,874030738618088 30,5605153362968 1,25216781553064E-5
79656,890625 3,0023775 0,873874474701592 30,5550515629927 1,25538417600015E-5
79587,3203125 3,00169325 0,873747858151114 30,5506244108781 1,25648155519434E-5
79467,796875 3,0012859 0,87349175149575 30,5416696327185 1,25837136465852E-5
79348,234375 3,0018581 0,873281539081738 30,5343195483125 1,26026748783596E-5
79128,87109375 3,0009513 0,873203692266712 30,5315976317032 1,26376123679968E-5
79064,30078125 3,00089585 0,872914328508219 30,5214800177699 1,26479332659469E-5
78840,1640625 3,0020411 0,8728253352462 30,5183683652517 1,26838903988994E-5
78765,18359375 3,00250315 0,872577966208221 30,5097190981895 1,26959648206717E-5
78640,4296875 3,00243365 0,872367487151998 30,5023596906293 1,27161054940033E-5
78436,2265625 3,001689 0,872170835911868 30,4954837731422 1,27492109682657E-5
78361,59375 3,0015184 0,871989049308917 30,4891275982139 1,27613535170091E-5
78147,671875 3,0013366 0,871835685314971 30,4837652208032 1,27962865176526E-5
78072,63671875 3,00104835 0,871716113783038 30,4795843980083 1,28085849540655E-5
77867,99609375 3,000809 0,871428365458753 30,4695232677886 1,28422464961862E-5
77797,94140625 3,00089995 0,871313517005754 30,4655075876138 1,28538105497951E-5
77578,82421875 3,0014546 0,870989768818938 30,4541877209419 1,28901154415577E-5
77504,25 3,000566 0,870913531653108 30,451522085773 1,29025182489992E-5
77299,44921875 2,9997544 0,87060348434835 30,4406812709213 1,2936702785166E-5
77145,30078125 3,0012212 0,870411791369497 30,4339787192132 1,29625523508627E-5
77080,515625 3,0013566 0,870289911195106 30,4297171746541 1,29734472050634E-5
76966,109375 3,0013361 0,869998182248591 30,4195168618389 1,29927315817372E-5
76741,546875 3,002342 0,869826757483002 30,4135229889162 1,30307511474696E-5
76676,79296875 3,0016872 0,869741530985005 30,4105430414337 1,30417556770737E-5
76557,55078125 3,00091005 0,86944667214308 30,4002332917161 1,30620688592472E-5
76428,14453125 3,00002405 0,86933523733883 30,3963369698892 1,3084185232197E-5
76303,56640625 2,999529 0,869217932503325 30,3922354022142 1,31055473170922E-5
76184,140625 2,99998155 0,869050252879129 30,3863724782912 1,31260914909086E-5
76064,57421875 3,0002904 0,868763256254896 30,3763376312901 1,3146724480757E-5
75855,328125 3,00077745 0,86858576153442 30,3701315221825 1,31829895765809E-5
75785,44921875 3,00060105 0,868268087407316 30,3590240352208 1,31951451143815E-5
75660,421875 3,00049365 0,868139622467363 30,3545322541036 1,3216949829491E-5
75530,80859375 3,0011146 0,868006307304514 30,3498708847732 1,32396305377664E-5
75332,12109375 2,9994185 0,867905434855208 30,3463438760562 1,32745498929402E-5
75257,08984375 2,9995725 0,867559286604446 30,3342407903652 1,32877846070877E-5
75122,60546875 3,0003134 0,867426422535923 30,3295951935637 1,33115723790489E-5
74997,98046875 3,0003717 0,867346232806538 30,326791356872 1,33336923707789E-5
74883,140625 2,99919165 0,86708034131972 30,3174944517385 1,33541407538955E-5
74763,6640625 2,9993037 0,866935508912578 30,3124303815587 1,33754814258974E-5
74549,82421875 2,9997129 0,866737543085117 30,3055084994796 1,34138478591944E-5
74475,01953125 3,00034165 0,866436301022433 30,2949755602249 1,34273210842247E-5
74275,5546875 3,0003481 0,866339360440567 30,2915860293905 1,34633797648137E-5
74205,8828125 2,99955225 0,866165670135915 30,2855129418152 1,34760205269271E-5
74076,37890625 2,9996681 0,865835800227236 30,2739790289243 1,34995799574057E-5
73952,109375 3,00078285 0,865689797436337 30,2688740362356 1,35222647257991E-5
73827,3671875 3,00010995 0,865623580655028 30,2665587641618 1,35451125794625E-5
73582,85546875 3,0001078 0,865302959212381 30,2553482242091 1,35901222320013E-5
73518,26953125 2,99907115 0,865192875240275 30,2514991342754 1,36020611798396E-5
73403,48046875 2,99910715 0,864973728715464 30,2438366683729 1,36233322127788E-5
73283,88671875 2,99951565 0,864709506937846 30,2345981446799 1,36455644586349E-5
73164,375 2,9987478 0,864641405367958 30,2322169709076 1,36678540614883E-5
73039,8046875 2,9985732 0,864414978444377 30,2242999456076 1,36911647597976E-5
72915,40625 2,9985421 0,864290571054451 30,2199500368689 1,3714522779608E-5
72795,9296875 2,99758995 0,864141131846974 30,2147248897543 1,37370317858817E-5
72676,24609375 2,99703635 0,863846013567531 30,2044060687948 1,37596539963007E-5
72471,66015625 2,9984868 0,86371518466691 30,1998316317101 1,37984972035136E-5
72327,40625 2,999053 0,863397926711005 30,188738696189 1,38260177137211E-5
72153,1328125 3,0000637 0,863199530237985 30,1818017565729 1,38594120729122E-5
72003,80859375 2,9974487 0,862969840764995 30,1737706561187 1,38881542453131E-5
71859,12109375 2,9984076 0,86287256903011 30,1703695465073 1,39161178814776E-5
71784,41015625 2,9990431 0,862454046112986 30,1557358780764 1,39306013356291E-5
71564,984375 2,9995401 0,862333195974097 30,1515103487447 1,39733140268711E-5
71500,359375 2,9982829 0,862247789154407 30,1485240963079 1,39859436895313E-5
71380,77734375 2,9973391 0,861939216595061 30,1377348459812 1,40093739128712E-5
71166,66015625 2,9985926 0,861784640604795 30,1323300910768 1,40515235336947E-5
71102,0078125 2,9987849 0,861553667379587 30,1242541041814 1,40643004433441E-5
70877,55859375 2,99830805 0,861314635933775 30,1158963613208 1,41088381123808E-5
70797,78515625 2,99875045 0,860942445122062 30,1028826965756 1,41247356508824E-5
70668,265625 2,9979687 0,860811592994261 30,0983074473518 1,41506232133456E-5
70543,828125 2,99780225 0,860668204844529 30,0932938756828 1,41755845490558E-5
70424,73046875 2,9972962 0,860491041323922 30,0870993469903 1,41995573620795E-5
70204,984375 2,9983549 0,860179358183881 30,0762013351007 1,42440028853008E-5
70140,16796875 2,99864735 0,860063829583754 30,0721618735578 1,42571657433945E-5
70025,42578125 2,9980127 0,859876521593296 30,0656126431222 1,42805272348342E-5
69905,9296875 2,9979 0,85969394474619 30,0592288372794 1,43049381428771E-5
69692,10546875 2,9976896 0,859447866096373 30,0506246886844 1,43488275074198E-5
69607,25390625 2,99683795 0,859193134743635 30,0417179980292 1,43663187941136E-5
69482,38671875 2,997887 0,858928113641175 30,0324515259152 1,43921365863235E-5
69357,7109375 2,99837995 0,858782278593836 30,0273523983859 1,44180075507556E-5
69228,28515625 2,9985583 0,858703716752106 30,0246054808429 1,44449627452561E-5
69098,92578125 2,99889385 0,858309704992703 30,0108288458987 1,44720050086705E-5
68964,4296875 2,9974185 0,858209920905844 30,0073398918127 1,4500228661809E-5
68754,83203125 2,9984276 0,858067685298878 30,0023666188419 1,45444323032523E-5
68700,15234375 2,99822435 0,85781238789344 29,9934401361343 1,45560084786475E-5
68580,6953125 2,9971044 0,857568914922142 29,9849270951798 1,45813628083431E-5
68451,33203125 2,9970306 0,857358841074047 29,9775818557359 1,46089195100465E-5
68331,9765625 2,99725695 0,857239476809491 29,9734082800521 1,46344369108853E-5
68117,74609375 2,9984899 0,856921386732596 29,9622862493915 1,46804622487612E-5
68042,984375 2,9978155 0,856737435121803 29,9558543748882 1,46965922965515E-5
67923,13671875 2,99784745 0,856698102602322 29,9544791119693 1,47225238454565E-5
67708,8671875 2,9955735 0,85627180887095 29,9395737367465 1,47691143204448E-5
67559,2421875 2,9965641 0,856075535054069 29,9327110158765 1,48018238159726E-5
67494,60546875 2,9967551 0,855820812655085 29,9238046382897 1,48159988943561E-5
67370,17578125 2,9973402 0,855752284103731 29,9214085350955 1,48433633785814E-5
67250,45703125 2,99704065 0,85553190259447 29,9137028879185 1,48697874207058E-5
67061,2109375 2,9984155 0,855217878762234 29,9027230336445 1,49117498181174E-5
66901,94921875 2,9970915 0,855047040767924 29,8967496772001 1,49472476015652E-5
66837,10546875 2,99748395 0,854879247458396 29,8908827782656 1,49617490611941E-5
66722,60546875 2,99677075 0,854707577966506 29,8848803484792 1,49874243215571E-5
66607,98828125 2,99640705 0,854390603421999 29,8737973224475 1,50132142675971E-5
66393,55859375 2,99607445 0,854172384862508 29,8661673028849 1,50617020864752E-5
66323,97265625 2,99662855 0,854036853090232 29,8614284297284 1,50775045575586E-5
66099,484375 2,9958366 0,853765377717871 29,8519362838416 1,51287110550929E-5
66030,19921875 2,9972888 0,85357685396514 29,8453445442357 1,51445855355838E-5
65910,77734375 2,99700055 0,853228493336643 29,8331641026798 1,51720255821687E-5
65696,41015625 2,99706175 0,853051205237257 29,8269652180859 1,52215318557229E-5
65621,49609375 2,9962399 0,852920105670553 29,8223813171522 1,52389088869805E-5
65496,79296875 2,9967217 0,852626897990717 29,8121293003747 1,52679231252914E-5
65372,240234375 2,99700975 0,852427931608956 29,8051724338796 1,52970128668493E-5
65247,791015625 2,9964775 0,852270725191877 29,7996757060097 1,5326189353453E-5
65123,189453125 2,9960824 0,851879168597956 29,7859849160124 1,53555132725769E-5
64913,58203125 2,996472 0,851752623301451 29,7815602552955 1,54050965716018E-5
64768,787109375 2,9939218 0,851615162358361 29,776753928614 1,54395356873258E-5
64694,220703125 2,99514465 0,851248099998359 29,7639195803622 1,54573312597565E-5
64564,783203125 2,996596 0,851052109631583 29,7570667703351 1,54883196440687E-5
64360,27734375 2,9970527 0,850780618272557 29,747574065474 1,55375340391865E-5
64216,046875 2,9951324 0,850563101693677 29,739968590688 1,55724316376334E-5
64056,583984375 2,9958975 0,850250835897671 29,7290502062123 1,56111977535974E-5
63986,57421875 2,99499965 0,850064194866377 29,7225242960272 1,56282784663751E-5
63867,056640625 2,9952743 0,849919583542217 29,7174679560216 1,56575244359063E-5
63752,650390625 2,995267 0,849719649196746 29,7104772446415 1,56856223838978E-5
63633,1484375 2,99458335 0,849442476022658 29,7007858749181 1,57150797116725E-5
63508,357421875 2,9964223 0,849220868580511 29,6930373629549 1,57459591240437E-5
63393,705078125 2,99582985 0,849093071009987 29,6885689164331 1,57744368903446E-5
63189,787109375 2,9981136 0,848843711886594 29,6798500659648 1,58253421279787E-5
63120,01953125 2,9977107 0,848451437950768 29,6661341940828 1,58428341345001E-5
62900,791015625 2,9964383 0,848376387938531 29,6635100677808 1,58980512622106E-5
62751,111328125 2,9975855 0,847969132325407 29,6492703610282 1,59359727474946E-5
62681,5078125 2,9962232 0,847808160850707 29,643641987787 1,59536685523155E-5
62562,056640625 2,9957694 0,847625062891227 29,6372399612317 1,59841292581588E-5
62442,404296875 2,9965446 0,847492522677131 29,6326056880116 1,60147581000504E-5
62322,767578125 2,9952694 0,847171496427858 29,6213809939811 1,60455005266967E-5
62198,35546875 2,9950391 0,846933330101126 29,6130535000394 1,60775955001322E-5
61988,857421875 2,9947646 0,846564921769462 29,6001720898413 1,61319314726894E-5
61914,203125 2,995873 0,846435989479652 29,59566396782 1,61513828738307E-5
61714,224609375 2,9945841 0,846234004730123 29,5886015639903 1,62037197474258E-5
61645,001953125 2,9947653 0,846145294383869 29,5854998036318 1,6221915294291E-5
61525,5390625 2,9955367 0,845682004267496 29,5693008485138 1,62534130580174E-5
61400,96875 2,99513125 0,845517556135808 29,5635509138394 1,62863879896032E-5
61191,8828125 2,9972801 0,845292082729593 29,5556672283074 1,63420367872015E-5
61121,892578125 2,9963995 0,845001001550878 29,545489564716 1,63607499345969E-5
60992,3515625 2,9951379 0,84481773995075 29,5390818164598 1,63954983597457E-5
60872,986328125 2,99513495 0,844649467718121 29,5331981719623 1,64276481296593E-5
60763,22265625 2,9950284 0,844478693920124 29,5272270601442 1,64573232999376E-5
60573,869140625 2,994133 0,844119433549727 29,5146655087317 1,6508768784085E-5
60508,96484375 2,9951507 0,843983004328593 29,5098952562445 1,65264767391454E-5
60299,546875 2,994519 0,84376102796325 29,5021338448689 1,65838725467205E-5
60234,994140625 2,99557045 0,84335692606664 29,4880044079245 1,6601645177642E-5
60110,267578125 2,9962217 0,84315400163127 29,4809091479465 1,66360929719753E-5
59896,10546875 2,9946535 0,843038914194476 29,476885111695 1,6695576317925E-5
59741,4296875 2,9960668 0,842669164350572 29,4639567954745 1,6738802623755E-5
59671,658203125 2,9954319 0,84253399564644 29,4592306170084 1,67583745803737E-5
59551,95703125 2,99575925 0,842024184058273 29,4414050370026 1,67920594024349E-5
59427,57421875 2,9962721 0,841914994889968 29,437587233915 1,68272054369752E-5
59298,34765625 2,99572255 0,841786998585714 29,4331118386613 1,68638763055753E-5
59173,71875 2,9952538 0,841541973888827 29,4245445415674 1,68993942095282E-5
58964,515625 2,9940877 0,841242696345307 29,414080291794 1,69593524071283E-5
58815,068359375 2,9957945 0,840973644254566 29,4046728760338 1,700244559591E-5
58745,333984375 2,9948245 0,840624275082268 29,3924571707087 1,70226285591632E-5
58540,669921875 2,9940886 0,840512967744005 29,3885653057344 1,70821413785415E-5
58470,943359375 2,9948132 0,840228506309767 29,3786191017401 1,71025118211927E-5
58336,662109375 2,99494245 0,839921285566171 29,3678771176983 1,71418789461267E-5
58197,228515625 2,99422835 0,839645680185814 29,3582405659376 1,71829488363267E-5
58067,580078125 2,99407575 0,839521731369681 29,3539066912476 1,72213134877428E-5
57942,666015625 2,99423395 0,839119642145231 29,3398476274556 1,72584395707705E-5
57733,76171875 2,995693 0,838917803947548 29,3327903478164 1,73208876440704E-5
57574,232421875 2,9954479 0,838560823660932 29,320308519613 1,73688811458658E-5
57424,669921875 2,99446115 0,838374414120587 29,313790703517 1,74141183808366E-5
57355,26953125 2,9939855 0,838052284139597 29,3025274174684 1,74351896202868E-5
57230,84375 2,9928163 0,837855388058736 29,2956429391166 1,74730955281434E-5
57101,0546875 2,9932427 0,83762738718689 29,2876708806605 1,75128113740237E-5
56892,046875 2,9924512 0,837298750342568 29,276180081908 1,75771492665248E-5
56737,4296875 2,99332 0,837088168481545 29,2688170797743 1,76250493811198E-5
56587,931640625 2,9929316 0,836655365103619 29,2536840945321 1,76716124977095E-5
56513,21484375 2,99284625 0,83654558045782 29,2498454705531 1,76949763478302E-5
56383,6015625 2,99396395 0,836242175691372 29,2392369122857 1,77356531382892E-5
56263,943359375 2,9940351 0,836095693444246 29,2341151553932 1,77733720797473E-5
56144,357421875 2,99276505 0,835714105247348 29,2207729107464 1,78112288735605E-5
56024,95703125 2,9940983 0,835470199212136 29,2122447276971 1,78491881652352E-5
55804,837890625 2,9938159 0,835151024793217 29,2010847829796 1,79195933148297E-5
55735,169921875 2,99388385 0,834952084617374 29,1941288327753 1,79419924870009E-5
55526,341796875 2,9939364 0,834657855628252 29,1838411058829 1,80094702377148E-5
55456,5546875 2,99315105 0,834338142496618 29,1726623250566 1,8032133543727E-5
55247,515625 2,9926844 0,834159006612239 29,1663988325958 1,81003614133102E-5
55172,587890625 2,9927721 0,833937264453165 29,1586456102505 1,81249428064244E-5
55062,890625 2,99284765 0,833773173269209 29,152908156266 1,81610516383964E-5
54953,380859375 2,99319205 0,833372187559793 29,1388876769158 1,81972425419828E-5
54743,982421875 2,9938413 0,833152705566894 29,1312134813599 1,82668478937771E-5
54669,279296875 2,9928825 0,832718976866582 29,1160481421882 1,82918087244139E-5
54545,046875 2,99329055 0,832564450153683 29,1106451102686 1,83334703569269E-5
54430,193359375 2,99343025 0,832367826105932 29,1037701435641 1,83721559355394E-5
54300,66015625 2,9933362 0,832158878281379 29,0964642755727 1,84159823678479E-5
54171,4375 2,99339055 0,831999018229299 29,0908747632622 1,84599125692391E-5
54051,962890625 2,9923811 0,831563527046654 29,075647798834 1,85007157283726E-5
53932,423828125 2,9932734 0,831347384110101 29,0680903535 1,8541721825573E-5
53693,025390625 2,9928339 0,830913954622932 29,0529354763263 1,86243928838959E-5
53538,560546875 2,9929042 0,830730290940469 29,0465136692472 1,8678126378173E-5
53473,748046875 2,99389385 0,830508892104635 29,038772451211 1,87007650767887E-5
53264,8984375 2,9923427 0,830086081304512 29,0239888568011 1,87740900543231E-5
53209,951171875 2,99194015 0,829929817654465 29,0185250928135 1,87934771217863E-5
53095,2890625 2,99235895 0,829715509067656 29,0110317855824 1,88340626382667E-5
52975,671875 2,99340585 0,829281879616701 28,9958699166679 1,88765892834653E-5
52755,861328125 2,9918923 0,829075772426279 28,9886633715482 1,89552397558313E-5
52686,3984375 2,99233565 0,828887525020308 28,9820812944164 1,89802307551211E-5
52572,0859375 2,9922999 0,82862315786002 28,9728376874133 1,90215012809049E-5
52447,705078125 2,99227525 0,828250585376664 28,9598106775057 1,9066611179849E-5
52223,36328125 2,991281 0,828078592189077 28,953796929688 1,91485177738262E-5
52083,5703125 2,9937153 0,82762496017794 28,9379356705573 1,91999126403975E-5
51924,21875 2,9920955 0,827414899184958 28,9305908805929 1,92588357431955E-5
51764,970703125 2,9913762 0,826975039428014 28,9152111688117 1,93180829896544E-5
51715,123046875 2,9926671 0,82675426767431 28,9074918767241 1,93367034840774E-5
51520,71484375 2,9913313 0,826320778123362 28,8923348994183 1,94096685776345E-5
51440,765625 2,9914858 0,82610780616738 28,8848883275308 1,94398350772992E-5
51306,3515625 2,9916551 0,825872979235573 28,8766775956494 1,94907641947962E-5
51186,724609375 2,99190425 0,825646004126194 28,8687414030138 1,95363154730328E-5
50987,337890625 2,9938848 0,82528770356189 28,8562134112549 1,96127125159023E-5
50907,892578125 2,9927703 0,825036504829934 28,8474302388089 1,96433195199618E-5
50788,548828125 2,9922447 0,824834328126881 28,8403611233175 1,96894777085309E-5
50668,896484375 2,9927032 0,82436508670589 28,8239540806255 1,97359735337511E-5
50539,5078125 2,99212625 0,824114600830029 28,8151958332178 1,97865005672388E-5
50409,80859375 2,99252035 0,823906245048063 28,8079106660162 1,98374091847669E-5
50284,919921875 2,99254345 0,823609312506572 28,7975284093207 1,98866777863751E-5
50165,07421875 2,9915557 0,82323631774367 28,7844866343941 1,99341875911395E-5
49961,3203125 2,9922528 0,823010464646013 28,7765896729375 2,00154838532121E-5
49811,88671875 2,9924526 0,822592328080215 28,7619695132942 2,00755294744454E-5
49647,09765625 2,99261835 0,822355740699683 28,7536972272616 2,01421643400762E-5
49577,755859375 2,993014 0,821848810870975 28,7359724080761 2,01703361248632E-5
49462,919921875 2,99274945 0,821565198141318 28,7260558790671 2,02171647282341E-5
49254,08984375 2,9913522 0,821478453213951 28,7230228396486 2,0302882525539E-5
49184,203125 2,9912599 0,820946120223682 28,7044097980308 2,0331731256447E-5
48974,265625 2,9928608 0,820754927774283 28,6977247473526 2,0418887087702E-5
48909,74609375 2,9921384 0,820644901281801 28,6938776671958 2,04458227626699E-5
48785,513671875 2,9917375 0,82008680959884 28,6743639719874 2,04978880969845E-5
48666,037109375 2,992334 0,819884255999537 28,6672816783055 2,05482110193715E-5
48466,634765625 2,9918667 0,819608082484813 28,6576252617068 2,06327508570752E-5
48396,724609375 2,99327825 0,819355839388069 28,6488055730094 2,06625553293391E-5
48267,080078125 2,9932456 0,818895981605289 28,6327266295556 2,07180545908599E-5
48157,86328125 2,9920908 0,818633828850995 28,6235604493355 2,07650408856355E-5
47953,341796875 2,9921676 0,818425047800456 28,6162604126034 2,08536039935629E-5
